strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,sensitivity_parameter,sensitivity_value
EIR,0,213,4173843077544725673,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,132,646.9422532271245,0.03,0.012,gateway_integration_tau,20.0
EIR,0,214,2353040396320479890,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,124,693.1164268507983,0.03,0.012,gateway_integration_tau,20.0
EIR,0,215,820658714775212068,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,119,612.7351879098477,0.03,0.012,gateway_integration_tau,20.0
EIR,0,216,7584213369696440163,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,116,672.0452395901376,0.03,0.012,gateway_integration_tau,20.0
EIR,0,217,8193055759306417496,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,129,780.4464506840827,0.03,0.012,gateway_integration_tau,20.0
EIR,0,218,1774343254948665920,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,116,548.3363734512809,0.03,0.012,gateway_integration_tau,20.0
EIR,0,219,6474453180896685197,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,250.0,138,860.0478175321786,0.03,0.012,gateway_integration_tau,20.0
EIR,0,220,4156266564995696089,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,131,672.7284678972601,0.03,0.012,gateway_integration_tau,20.0
EIR,0,221,7244334108403130203,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,120,666.099955425446,0.03,0.012,gateway_integration_tau,20.0
EIR,0,222,1075705435468415638,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,124,645.2468152123523,0.03,0.012,gateway_integration_tau,20.0
EIR,0,223,5798501841551965855,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,236.0,129,832.7041050666978,0.03,0.012,gateway_integration_tau,20.0
EIR,0,224,1434171431586792563,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,121,638.4024883831333,0.03,0.012,gateway_integration_tau,20.0
EIR,0,225,7624491964443515300,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,125,550.1633011851764,0.03,0.012,gateway_integration_tau,20.0
EIR,0,226,8688329482241731986,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,239.0,140,799.449547995256,0.03,0.012,gateway_integration_tau,20.0
EIR,0,227,1473997023010006336,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,127,601.820943956834,0.03,0.012,gateway_integration_tau,20.0
EIR,0,228,1759582111299719888,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,132,668.7200806590253,0.03,0.012,gateway_integration_tau,20.0
EIR,0,229,1404054443609487493,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,279.0,147,859.0766823878198,0.03,0.012,gateway_integration_tau,20.0
EIR,0,230,5293366914316970855,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,134,601.6432967191954,0.03,0.012,gateway_integration_tau,20.0
EIR,0,231,118186914888152485,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,123,720.5703096073348,0.03,0.012,gateway_integration_tau,20.0
EIR,0,232,7009358862948009176,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,122,621.0803816446106,0.03,0.012,gateway_integration_tau,20.0
EIR,0,233,3829128742145991756,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,110,615.640204550791,0.03,0.012,gateway_integration_tau,20.0
EIR,0,234,7578969232405910977,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,134,645.6926024971569,0.03,0.012,gateway_integration_tau,20.0
EIR,0,235,677585089528857037,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,122,742.5406126731691,0.03,0.012,gateway_integration_tau,20.0
EIR,0,236,6478311260526064629,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,120,616.299425967096,0.03,0.012,gateway_integration_tau,20.0
EIR,0,237,7666706891746890679,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,129,670.3501987519629,0.03,0.012,gateway_integration_tau,20.0
EIR,0,238,4018647909033881090,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,135,627.6486308010991,0.03,0.012,gateway_integration_tau,20.0
EIR,0,239,8288519608644921759,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,132,745.9708852773313,0.03,0.012,gateway_integration_tau,20.0
EIR,0,240,2432271578733145698,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,289.0,135,797.7774066672107,0.03,0.012,gateway_integration_tau,20.0
EIR,0,241,6707157432850865128,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,126,690.2640434821195,0.03,0.012,gateway_integration_tau,20.0
EIR,0,242,2294513989159622746,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,113,574.417629651043,0.03,0.012,gateway_integration_tau,20.0
EIR,0,243,3245931333970935287,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,120,603.9378675909658,0.03,0.012,gateway_integration_tau,20.0
EIR,0,244,8177938608393691300,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,130,720.0771239082246,0.03,0.012,gateway_integration_tau,20.0
EIR,0,245,8246639753735821882,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,100,538.0435929949657,0.03,0.012,gateway_integration_tau,20.0
EIR,0,246,5612088758177646235,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,137,739.7242566013417,0.03,0.012,gateway_integration_tau,20.0
EIR,0,247,6930461516529645746,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,141,780.2093710364785,0.03,0.012,gateway_integration_tau,20.0
EIR,0,248,3245836992906172927,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,120,575.1726965997484,0.03,0.012,gateway_integration_tau,20.0
EIR,0,249,3717886074911603875,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,135,724.353300314646,0.03,0.012,gateway_integration_tau,20.0
EIR,0,250,2409509785291957797,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,132,675.0986891839792,0.03,0.012,gateway_integration_tau,20.0
EIR,0,251,8832003430375197104,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,121,723.2593165336193,0.03,0.012,gateway_integration_tau,20.0
EIR,0,252,3974862271576365146,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,115,562.5341412026388,0.03,0.012,gateway_integration_tau,20.0
EIR,0,253,3255883926420763198,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,148.0,145,885.8216352027738,0.03,0.012,gateway_integration_tau,20.0
EIR,0,254,5017320957008688761,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,298.0,141,789.8700768038356,0.03,0.012,gateway_integration_tau,20.0
EIR,0,255,5043272295675125952,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,126,631.6638531217407,0.03,0.012,gateway_integration_tau,20.0
EIR,0,256,3109679823760528115,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,125,633.4572065973817,0.03,0.012,gateway_integration_tau,20.0
EIR,0,257,4622518958129482236,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,112,589.932068462458,0.03,0.012,gateway_integration_tau,20.0
EIR,0,258,1956682610193194940,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,129,682.548488668143,0.03,0.012,gateway_integration_tau,20.0
EIR,0,259,4703253036047093452,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,133,617.7314961610136,0.03,0.012,gateway_integration_tau,20.0
EIR,0,260,5880568824116605147,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,119,612.3871864064432,0.03,0.012,gateway_integration_tau,20.0
EIR,0,261,7163589702722727808,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,126,721.9203923101744,0.03,0.012,gateway_integration_tau,20.0
EIR,0,262,3319721339215890221,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,122,631.9697439542092,0.03,0.012,gateway_integration_tau,20.0
EIR,0,263,5371663249343446330,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,108,552.8584121488193,0.03,0.012,gateway_integration_tau,20.0
EIR,0,264,7223304737441506273,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,139,641.6243149693776,0.03,0.012,gateway_integration_tau,20.0
EIR,0,265,1932210766626018677,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,118,586.9398284718527,0.03,0.012,gateway_integration_tau,20.0
EIR,0,266,5325918115049078514,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,128,698.5145276612826,0.03,0.012,gateway_integration_tau,20.0
EIR,0,267,1876097475668525327,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,99,600.413668221451,0.03,0.012,gateway_integration_tau,20.0
EIR,0,268,3811013659523118915,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,131,674.3383691669243,0.03,0.012,gateway_integration_tau,20.0
EIR,0,269,8650131208364175111,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,127,672.1431664776325,0.03,0.012,gateway_integration_tau,20.0
EIR,0,270,8871414198418184099,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,144,608.8332037370293,0.03,0.012,gateway_integration_tau,20.0
EIR,0,271,5614688072710477622,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,110,622.2449318080454,0.03,0.012,gateway_integration_tau,20.0
EIR,0,272,3537670086306546560,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,110,607.4771212566047,0.03,0.012,gateway_integration_tau,20.0
EIR,0,273,8536207751544935209,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,135,609.3425152360862,0.03,0.012,gateway_integration_tau,20.0
EIR,0,274,345121177259375024,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,109,678.3943622989432,0.03,0.012,gateway_integration_tau,20.0
EIR,0,275,8454574929358248788,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,122,673.7156837991091,0.03,0.012,gateway_integration_tau,20.0
EIR,0,276,9039435596006670105,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,140,702.5423479523976,0.03,0.012,gateway_integration_tau,20.0
EIR,0,277,4166019238478077381,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,106,501.2804669041729,0.03,0.012,gateway_integration_tau,20.0
EIR,0,278,3594231039958180080,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,255.0,134,807.8967733434355,0.03,0.012,gateway_integration_tau,20.0
EIR,0,279,1375745138472694480,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,127,615.3699255345925,0.03,0.012,gateway_integration_tau,20.0
EIR,0,280,2307245907367364677,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,115,580.4469310907521,0.03,0.012,gateway_integration_tau,20.0
EIR,0,281,5939262736983139141,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,117,600.2990532617824,0.03,0.012,gateway_integration_tau,20.0
EIR,0,282,3435517427373447954,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,129,661.5849992400186,0.03,0.012,gateway_integration_tau,20.0
EIR,0,283,8154190724921589659,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,146,763.1433748647536,0.03,0.012,gateway_integration_tau,20.0
EIR,0,284,14547362033539707,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,129,607.4941561406914,0.03,0.012,gateway_integration_tau,20.0
EIR,0,285,3289352929777719817,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,124,650.8014528497807,0.03,0.012,gateway_integration_tau,20.0
EIR,0,286,2623759083739458219,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,120,724.257241804598,0.03,0.012,gateway_integration_tau,20.0
EIR,0,287,7545175339553812746,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,122,758.8965169779625,0.03,0.012,gateway_integration_tau,20.0
EIR,0,288,6622102746042238883,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,289.0,140,808.3216328240096,0.03,0.012,gateway_integration_tau,20.0
EIR,0,289,7887611529730548306,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,116,616.8352506846875,0.03,0.012,gateway_integration_tau,20.0
EIR,0,290,8197667929975351776,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,118,524.9561484277801,0.03,0.012,gateway_integration_tau,20.0
EIR,0,291,7188858355613137618,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,126,642.6465949033256,0.03,0.012,gateway_integration_tau,20.0
EIR,0,292,7499788475688338901,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,246.0,136,942.3639337903787,0.03,0.012,gateway_integration_tau,20.0
EIR,0,293,6294119855869487392,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,261.0,148,823.8964832200998,0.03,0.012,gateway_integration_tau,20.0
EIR,0,294,6560007123331796104,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,120,614.5061182243513,0.03,0.012,gateway_integration_tau,20.0
EIR,0,295,651642870042695599,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,113,565.8016038800797,0.03,0.012,gateway_integration_tau,20.0
EIR,0,296,5270320846753696976,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,135,773.1107666026265,0.03,0.012,gateway_integration_tau,20.0
EIR,0,297,6177406644856387347,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,122,754.680833541086,0.03,0.012,gateway_integration_tau,20.0
EIR,0,298,1954727801312759350,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,116,649.8828985715256,0.03,0.012,gateway_integration_tau,20.0
EIR,0,299,5388252473848824357,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,137,745.910791197758,0.03,0.012,gateway_integration_tau,20.0
EIR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,137,600.9738878637525,0.03,0.012,gateway_integration_tau,20.0
EIR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,145,754.8754064678376,0.03,0.012,gateway_integration_tau,20.0
EIR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,153,692.2649394902022,0.03,0.012,gateway_integration_tau,20.0
EIR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,254.0,254.0,153,823.3298120341644,0.03,0.012,gateway_integration_tau,20.0
EIR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,151,721.9871910061022,0.03,0.012,gateway_integration_tau,20.0
EIR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,125,668.8684871532107,0.03,0.012,gateway_integration_tau,20.0
EIR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,118,601.6745445524903,0.03,0.012,gateway_integration_tau,20.0
EIR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,259.0,259.0,122,785.8508993417926,0.03,0.012,gateway_integration_tau,20.0
EIR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,151,725.1506932027633,0.03,0.012,gateway_integration_tau,20.0
EIR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,138,729.2968489442013,0.03,0.012,gateway_integration_tau,20.0
EIR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,240.0,240.0,120,794.4693175397138,0.03,0.012,gateway_integration_tau,20.0
EIR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,142,689.9636625381545,0.03,0.012,gateway_integration_tau,20.0
EIR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,127,534.2038163617501,0.03,0.012,gateway_integration_tau,20.0
EIR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,136,738.5081510560601,0.03,0.012,gateway_integration_tau,20.0
EIR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,138,731.9644469767874,0.03,0.012,gateway_integration_tau,20.0
EIR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,148,770.2375113871424,0.03,0.012,gateway_integration_tau,20.0
EIR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,123,591.0991687409037,0.03,0.012,gateway_integration_tau,20.0
EIR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,155,742.2738752576175,0.03,0.012,gateway_integration_tau,20.0
EIR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,137,622.2351734965542,0.03,0.012,gateway_integration_tau,20.0
EIR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,135,570.4551371738002,0.03,0.012,gateway_integration_tau,20.0
EIR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,200.0,200.0,101,784.0484889985174,0.03,0.012,gateway_integration_tau,20.0
EIR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,137,736.2095402837256,0.03,0.012,gateway_integration_tau,20.0
EIR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,168.0,168.0,91,785.1992218117174,0.03,0.012,gateway_integration_tau,20.0
EIR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,147,769.8834266013704,0.03,0.012,gateway_integration_tau,20.0
EIR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,150,672.3210676750138,0.03,0.012,gateway_integration_tau,20.0
EIR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,250.0,250.0,125,817.3791482074597,0.03,0.012,gateway_integration_tau,20.0
EIR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,231.0,231.0,131,806.1830990611443,0.03,0.012,gateway_integration_tau,20.0
EIR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,123,682.8220156867196,0.03,0.012,gateway_integration_tau,20.0
EIR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,268.0,268.0,137,795.1115869238278,0.03,0.012,gateway_integration_tau,20.0
EIR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,260.0,260.0,136,786.0715580431568,0.03,0.012,gateway_integration_tau,20.0
EIR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,146,688.935665170645,0.03,0.012,gateway_integration_tau,20.0
EIR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,299.0,299.0,169,786.8475105772334,0.03,0.012,gateway_integration_tau,20.0
EIR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,154,778.3803476597807,0.03,0.012,gateway_integration_tau,20.0
EIR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,273.0,273.0,138,781.5734966755731,0.03,0.012,gateway_integration_tau,20.0
EIR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,150,686.7772041128078,0.03,0.012,gateway_integration_tau,20.0
EIR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,136,651.4105121121098,0.03,0.012,gateway_integration_tau,20.0
EIR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,284.0,284.0,153,872.9105117156045,0.03,0.012,gateway_integration_tau,20.0
EIR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,136,760.2481546904122,0.03,0.012,gateway_integration_tau,20.0
EIR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,148,760.8959552649955,0.03,0.012,gateway_integration_tau,20.0
EIR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,129,588.5429384904199,0.03,0.012,gateway_integration_tau,20.0
EIR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,237.0,237.0,123,851.4110837248356,0.03,0.012,gateway_integration_tau,20.0
EIR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,137,753.1398375335734,0.03,0.012,gateway_integration_tau,20.0
EIR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,141,654.8400559776769,0.03,0.012,gateway_integration_tau,20.0
EIR,1,43,1085136814598110634,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,141,694.182756622234,0.03,0.012,gateway_integration_tau,20.0
EIR,1,44,4380449613580274996,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,172.0,172.0,103,803.6744790081772,0.03,0.012,gateway_integration_tau,20.0
EIR,1,45,583667975898618,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,124,733.4576373779315,0.03,0.012,gateway_integration_tau,20.0
EIR,1,46,3048452007480115286,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,246.0,246.0,131,792.5754107395925,0.03,0.012,gateway_integration_tau,20.0
EIR,1,47,2633947150739975497,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,232.0,232.0,134,783.7244053769161,0.03,0.012,gateway_integration_tau,20.0
EIR,1,48,5082272743349857552,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,162,706.1188999795489,0.03,0.012,gateway_integration_tau,20.0
EIR,1,49,8701678215460627147,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,295.0,295.0,165,803.8471708988967,0.03,0.012,gateway_integration_tau,20.0
EIR,1,50,6522643211079240366,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,245.0,245.0,139,787.6088261839933,0.03,0.012,gateway_integration_tau,20.0
EIR,1,51,9104546970169858444,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,141,693.7292664342623,0.03,0.012,gateway_integration_tau,20.0
EIR,1,52,8431890136361086503,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,135.0,135.0,75,781.8883485670942,0.03,0.012,gateway_integration_tau,20.0
EIR,1,53,604793698348651156,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,123,573.0244383903805,0.03,0.012,gateway_integration_tau,20.0
EIR,1,54,171351746969412922,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,139,741.775721590149,0.03,0.012,gateway_integration_tau,20.0
EIR,1,55,863390994786108358,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,273.0,273.0,140,813.1041980474266,0.03,0.012,gateway_integration_tau,20.0
EIR,1,56,4915212235813543794,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,147,695.6458150963374,0.03,0.012,gateway_integration_tau,20.0
EIR,1,57,4720012207370220768,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,136,605.3616924644596,0.03,0.012,gateway_integration_tau,20.0
EIR,1,58,5746324983325217934,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,154,778.5850899876591,0.03,0.012,gateway_integration_tau,20.0
EIR,1,59,5083735276665544493,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,289.0,289.0,163,784.2153501792167,0.03,0.012,gateway_integration_tau,20.0
EIR,1,60,1272128466562723561,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,1,0,238.0,238.0,119,811.5640312611328,0.03,0.012,gateway_integration_tau,20.0
EIR,1,61,7720199442815840801,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,135,731.1524781722251,0.03,0.012,gateway_integration_tau,20.0
EIR,1,62,5120142079131792795,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,149,726.0545970396821,0.03,0.012,gateway_integration_tau,20.0
EIR,1,63,6023728918591106021,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,140,698.773096659001,0.03,0.012,gateway_integration_tau,20.0
EIR,1,64,6788467250959408606,evaluation,sweep:anomaly_pair:shared_scenarios,781.3186699662409,0,0,inf,inf,145,665.7555609183547,0.03,0.012,gateway_integration_tau,20.0
