strategy,state_h1,trial,mean_on_fraction,mean_rising_edges_per_node,total_rising_edges,mean_on_duration_s
TR,0,204,0.018870431893687707,2.8,140,2.0285714285714285
TR,0,205,0.021993355481727574,3.3,165,2.006060606060606
TR,0,206,0.02584717607973422,3.32,166,2.3433734939759034
TR,0,207,0.018737541528239202,2.94,147,1.9183673469387754
TR,0,208,0.017940199335548173,2.62,131,2.0610687022900764
TR,0,209,0.020863787375415284,2.68,134,2.343283582089552
TR,0,210,0.01973421926910299,2.74,137,2.167883211678832
TR,0,211,0.015415282392026579,2.32,116,2.0
TR,0,212,0.016611295681063124,2.54,127,1.968503937007874
TR,0,213,0.01946843853820598,2.74,137,2.1386861313868613
TR,0,214,0.02053156146179402,3.12,156,1.9807692307692308
TR,0,215,0.020465116279069766,3.12,156,1.9743589743589745
TR,0,216,0.022524916943521593,3.46,173,1.9595375722543353
TR,0,217,0.02132890365448505,3.3,165,1.9454545454545455
TR,0,218,0.02033222591362126,2.98,149,2.053691275167785
TR,0,219,0.01973421926910299,2.88,144,2.0625
TR,0,220,0.02026578073089701,2.9,145,2.103448275862069
TR,0,221,0.020132890365448505,3.06,153,1.9803921568627452
TR,0,222,0.019933554817275746,2.74,137,2.18978102189781
TR,0,223,0.020863787375415284,2.76,138,2.2753623188405796
TR,0,224,0.021993355481727574,3.22,161,2.0559006211180124
TR,0,225,0.018272425249169437,2.82,141,1.950354609929078
TR,0,226,0.018338870431893688,2.94,147,1.8775510204081634
TR,0,227,0.014086378737541528,2.06,103,2.058252427184466
TR,0,228,0.02033222591362126,2.78,139,2.2014388489208634
TR,0,229,0.01813953488372093,2.64,132,2.0681818181818183
TR,0,230,0.020398671096345515,2.7,135,2.274074074074074
TR,0,231,0.017807308970099668,2.8,140,1.9142857142857144
TR,0,232,0.018471760797342193,3.1,155,1.793548387096774
TR,0,233,0.02239202657807309,3.2,160,2.10625
TR,0,234,0.01973421926910299,2.9,145,2.0482758620689654
TR,0,235,0.02239202657807309,2.98,149,2.261744966442953
TR,0,236,0.020598006644518274,2.84,142,2.183098591549296
TR,0,237,0.018405315614617942,2.72,136,2.036764705882353
TR,0,238,0.02159468438538206,3.14,157,2.070063694267516
TR,0,239,0.018006644518272424,2.74,137,1.9781021897810218
TR,0,240,0.018803986710963456,2.64,132,2.143939393939394
TR,0,241,0.019269102990033222,2.9,145,2.0
TR,0,242,0.01920265780730897,2.86,143,2.020979020979021
TR,0,243,0.018803986710963456,2.86,143,1.979020979020979
TR,0,244,0.015548172757475083,2.6,130,1.8
TR,0,245,0.021661129568106313,2.66,133,2.4511278195488724
TR,0,246,0.017807308970099668,2.86,143,1.8741258741258742
TR,0,247,0.02345514950166113,3.12,156,2.2628205128205128
TR,0,248,0.022059800664451828,3.4,170,1.9529411764705882
TR,0,249,0.019401993355481727,3.0,150,1.9466666666666668
EIR,0,0,0.022524916943521593,2.92,146,2.3219178082191783
EIR,0,1,0.02504983388704319,3.0,150,2.513333333333333
EIR,0,2,0.026710963455149502,3.6,180,2.2333333333333334
EIR,0,3,0.022325581395348838,3.08,154,2.1818181818181817
EIR,0,4,0.019667774086378736,2.86,143,2.06993006993007
EIR,0,5,0.02372093023255814,3.32,166,2.1506024096385543
EIR,0,6,0.022657807308970098,3.16,158,2.1582278481012658
EIR,0,7,0.023853820598006645,3.12,156,2.301282051282051
EIR,0,8,0.026378737541528238,3.0,150,2.6466666666666665
EIR,0,9,0.026777408637873753,3.46,173,2.3294797687861273
EIR,0,10,0.027906976744186046,3.6,180,2.3333333333333335
EIR,0,11,0.02584717607973422,3.06,153,2.542483660130719
EIR,0,12,0.02478405315614618,3.26,163,2.2883435582822087
EIR,0,13,0.01627906976744186,2.64,132,1.856060606060606
EIR,0,14,0.021129568106312294,2.74,137,2.321167883211679
EIR,0,15,0.021661129568106313,2.78,139,2.3453237410071943
EIR,0,16,0.02053156146179402,2.88,144,2.1458333333333335
EIR,0,17,0.02239202657807309,3.36,168,2.005952380952381
EIR,0,18,0.02398671096345515,3.34,167,2.161676646706587
EIR,0,19,0.02,2.74,137,2.197080291970803
EIR,0,20,0.021129568106312294,2.8,140,2.2714285714285714
EIR,0,21,0.023588039867109636,3.04,152,2.335526315789474
EIR,0,22,0.02431893687707641,3.0,150,2.44
EIR,0,23,0.024119601328903655,3.0,150,2.42
EIR,0,24,0.021926910299003323,3.04,152,2.1710526315789473
EIR,0,25,0.019867109634551496,2.76,138,2.1666666666666665
EIR,0,26,0.02485049833887043,3.32,166,2.253012048192771
EIR,0,27,0.019401993355481727,2.58,129,2.2635658914728682
EIR,0,28,0.025448504983388704,3.26,163,2.3496932515337425
EIR,0,29,0.02372093023255814,2.96,148,2.4121621621621623
EIR,0,30,0.02823920265780731,3.64,182,2.3351648351648353
EIR,0,31,0.024717607973421925,2.9,145,2.56551724137931
EIR,0,32,0.021129568106312294,2.88,144,2.2083333333333335
EIR,0,33,0.022325581395348838,3.16,158,2.1265822784810124
EIR,0,34,0.020664451827242525,2.76,138,2.253623188405797
EIR,0,35,0.022790697674418603,3.18,159,2.157232704402516
EIR,0,36,0.02611295681063123,3.32,166,2.3674698795180724
EIR,0,37,0.02292358803986711,3.02,151,2.2847682119205297
EIR,0,38,0.022657807308970098,3.16,158,2.1582278481012658
EIR,0,39,0.01920265780730897,2.5,125,2.312
EIR,0,40,0.024385382059800665,3.08,154,2.383116883116883
EIR,0,41,0.019667774086378736,2.66,133,2.225563909774436
EIR,0,42,0.02318936877076412,2.88,144,2.423611111111111
EIR,0,43,0.026910299003322258,3.2,160,2.53125
EIR,0,44,0.027109634551495017,3.6,180,2.2666666666666666
EIR,0,45,0.023920265780730896,3.34,167,2.155688622754491
EIR,0,46,0.020664451827242525,2.84,142,2.1901408450704225
EIR,0,47,0.021661129568106313,2.72,136,2.3970588235294117
EIR,0,48,0.02239202657807309,3.08,154,2.188311688311688
EIR,0,49,0.022524916943521593,2.78,139,2.4388489208633093
EIR,0,50,0.020863787375415284,2.98,149,2.1073825503355703
EIR,0,51,0.02006644518272425,2.92,146,2.0684931506849313
EIR,0,52,0.030897009966777408,3.2,160,2.90625
EIR,0,53,0.01973421926910299,2.38,119,2.495798319327731
EIR,0,54,0.020598006644518274,2.98,149,2.0805369127516777
EIR,0,55,0.02451827242524917,3.16,158,2.3354430379746836
EIR,0,56,0.023322259136212626,2.98,149,2.3557046979865772
EIR,0,57,0.02378737541528239,2.98,149,2.402684563758389
EIR,0,58,0.02212624584717608,2.96,148,2.25
EIR,0,59,0.018338870431893688,2.6,130,2.123076923076923
EIR,0,60,0.023388704318936877,2.98,149,2.3624161073825505
EIR,0,61,0.021926910299003323,2.8,140,2.357142857142857
EIR,0,62,0.02883720930232558,3.32,166,2.6144578313253013
EIR,0,63,0.019069767441860466,2.54,127,2.2598425196850394
EIR,0,64,0.02132890365448505,2.86,143,2.2447552447552446
EIR,0,65,0.025780730897009968,3.3,165,2.3515151515151516
EIR,0,66,0.023122923588039867,3.02,151,2.3046357615894038
EIR,0,67,0.02372093023255814,3.04,152,2.348684210526316
EIR,0,68,0.023654485049833886,3.42,171,2.08187134502924
EIR,0,69,0.02352159468438538,3.18,159,2.2264150943396226
EIR,0,70,0.024651162790697675,3.44,172,2.1569767441860463
EIR,0,71,0.024385382059800665,3.22,161,2.279503105590062
EIR,0,72,0.02,2.74,137,2.197080291970803
EIR,0,73,0.021395348837209303,3.16,158,2.037974683544304
EIR,0,74,0.02724252491694352,3.56,178,2.303370786516854
EIR,0,75,0.022059800664451828,3.22,161,2.062111801242236
EIR,0,76,0.02431893687707641,3.32,166,2.2048192771084336
EIR,0,77,0.02,2.74,137,2.197080291970803
EIR,0,78,0.022591362126245847,3.08,154,2.207792207792208
EIR,0,79,0.02611295681063123,3.36,168,2.3392857142857144
EIR,0,80,0.023322259136212626,2.96,148,2.3716216216216215
EIR,0,81,0.02292358803986711,2.68,134,2.574626865671642
EIR,0,82,0.01946843853820598,2.84,142,2.063380281690141
EIR,0,83,0.02099667774086379,2.94,147,2.1496598639455784
EIR,0,84,0.026511627906976743,3.6,180,2.216666666666667
EIR,0,85,0.022458471760797342,3.0,150,2.2533333333333334
EIR,0,86,0.025913621262458473,3.08,154,2.5324675324675323
EIR,0,87,0.022857142857142857,3.26,163,2.1104294478527605
EIR,0,88,0.022524916943521593,3.0,150,2.26
EIR,0,89,0.02152823920265781,3.0,150,2.16
EIR,0,90,0.021993355481727574,2.84,142,2.3309859154929575
EIR,0,91,0.025448504983388704,3.34,167,2.2934131736526946
EIR,0,92,0.02770764119601329,3.54,177,2.3559322033898304
EIR,0,93,0.024916943521594685,3.14,157,2.388535031847134
EIR,0,94,0.026445182724252492,3.48,174,2.2873563218390807
EIR,0,95,0.026312292358803988,3.44,172,2.302325581395349
EIR,0,96,0.018205980066445183,2.6,130,2.1076923076923078
EIR,0,97,0.02451827242524917,2.88,144,2.5625
EIR,0,98,0.020664451827242525,2.82,141,2.2056737588652484
EIR,0,99,0.026445182724252492,3.36,168,2.369047619047619
EIR,0,100,0.01754152823920266,2.48,124,2.129032258064516
EIR,0,101,0.025116279069767444,3.28,164,2.3048780487804876
EIR,0,102,0.026179401993355483,3.2,160,2.4625
EIR,0,103,0.022724252491694352,3.14,157,2.178343949044586
EIR,0,104,0.022059800664451828,2.82,141,2.354609929078014
EIR,0,105,0.022059800664451828,3.16,158,2.1012658227848102
EIR,0,106,0.024385382059800665,3.3,165,2.224242424242424
EIR,0,107,0.02458471760797342,2.86,143,2.5874125874125875
EIR,0,108,0.021395348837209303,3.14,157,2.050955414012739
EIR,0,109,0.023920265780730896,2.88,144,2.5
EIR,0,110,0.024119601328903655,3.14,157,2.3121019108280256
EIR,0,111,0.01980066445182724,2.48,124,2.403225806451613
EIR,0,112,0.01754152823920266,2.7,135,1.9555555555555555
EIR,0,113,0.018538205980066447,2.82,141,1.9787234042553192
EIR,0,114,0.02584717607973422,3.5,175,2.222857142857143
EIR,0,115,0.02159468438538206,3.1,155,2.096774193548387
EIR,0,116,0.02053156146179402,2.82,141,2.1914893617021276
EIR,0,117,0.026046511627906978,3.42,171,2.2923976608187133
EIR,0,118,0.02744186046511628,3.6,180,2.2944444444444443
EIR,0,119,0.021794019933554818,3.38,169,1.9408284023668638
EIR,0,120,0.026976744186046512,3.48,174,2.3333333333333335
EIR,0,121,0.020598006644518274,2.7,135,2.2962962962962963
EIR,0,122,0.022059800664451828,2.6,130,2.5538461538461537
EIR,0,123,0.02372093023255814,3.16,158,2.259493670886076
EIR,0,124,0.02212624584717608,3.48,174,1.9137931034482758
EIR,0,125,0.02378737541528239,3.36,168,2.130952380952381
EIR,0,126,0.018737541528239202,2.48,124,2.274193548387097
EIR,0,127,0.020598006644518274,2.62,131,2.366412213740458
EIR,0,128,0.022790697674418603,3.06,153,2.241830065359477
EIR,0,129,0.023122923588039867,3.02,151,2.3046357615894038
EIR,0,130,0.022192691029900333,3.22,161,2.0745341614906834
EIR,0,131,0.02033222591362126,2.76,138,2.217391304347826
EIR,0,132,0.0212624584717608,2.88,144,2.2222222222222223
EIR,0,133,0.023322259136212626,2.98,149,2.3557046979865772
EIR,0,134,0.023853820598006645,3.06,153,2.34640522875817
EIR,0,135,0.022458471760797342,3.26,163,2.0736196319018405
EIR,0,136,0.02803986710963455,3.56,178,2.3707865168539324
EIR,0,137,0.022524916943521593,2.94,147,2.306122448979592
EIR,0,138,0.01867109634551495,2.9,145,1.9379310344827587
EIR,0,139,0.022259136212624583,2.82,141,2.375886524822695
EIR,0,140,0.02378737541528239,3.24,162,2.2098765432098766
EIR,0,141,0.018338870431893688,2.66,133,2.075187969924812
EIR,0,142,0.023255813953488372,3.08,154,2.272727272727273
EIR,0,143,0.021129568106312294,3.06,153,2.0784313725490198
EIR,0,144,0.024119601328903655,2.94,147,2.4693877551020407
EIR,0,145,0.028704318936877075,3.56,178,2.4269662921348316
EIR,0,146,0.02026578073089701,2.62,131,2.3282442748091605
EIR,0,147,0.020465116279069766,2.72,136,2.264705882352941
EIR,0,148,0.021661129568106313,2.74,137,2.3795620437956204
EIR,0,149,0.018538205980066447,2.7,135,2.066666666666667
EIR,0,150,0.02451827242524917,3.24,162,2.2777777777777777
EIR,0,151,0.018471760797342193,2.7,135,2.0592592592592593
EIR,0,152,0.02485049833887043,3.18,159,2.352201257861635
EIR,0,153,0.02132890365448505,2.64,132,2.4318181818181817
EIR,0,154,0.025647840531561463,3.16,158,2.4430379746835444
EIR,0,155,0.020199335548172756,3.1,155,1.961290322580645
EIR,0,156,0.023588039867109636,3.28,164,2.1646341463414633
EIR,0,157,0.021993355481727574,2.76,138,2.398550724637681
EIR,0,158,0.024451827242524916,3.0,150,2.453333333333333
EIR,0,159,0.024916943521594685,3.18,159,2.358490566037736
EIR,0,160,0.02458471760797342,3.1,155,2.3870967741935485
EIR,0,161,0.024186046511627906,3.12,156,2.3333333333333335
EIR,0,162,0.023255813953488372,3.22,161,2.1739130434782608
EIR,0,163,0.02558139534883721,3.04,152,2.5328947368421053
EIR,0,164,0.02345514950166113,3.48,174,2.028735632183908
EIR,0,165,0.024916943521594685,2.88,144,2.6041666666666665
EIR,0,166,0.021794019933554818,3.08,154,2.1298701298701297
EIR,0,167,0.025448504983388704,3.18,159,2.408805031446541
EIR,0,168,0.021727574750830564,2.8,140,2.335714285714286
EIR,0,169,0.023588039867109636,3.12,156,2.2756410256410255
EIR,0,170,0.026312292358803988,3.44,172,2.302325581395349
EIR,0,171,0.023853820598006645,3.26,163,2.2024539877300615
EIR,0,172,0.02372093023255814,3.0,150,2.38
EIR,0,173,0.01754152823920266,2.4,120,2.2
EIR,0,174,0.02963455149501661,3.72,186,2.3978494623655915
EIR,0,175,0.016943521594684385,2.44,122,2.0901639344262297
EIR,0,176,0.02431893687707641,2.98,149,2.4563758389261743
EIR,0,177,0.02524916943521595,3.3,165,2.303030303030303
EIR,0,178,0.01973421926910299,2.6,130,2.2846153846153845
EIR,0,179,0.02431893687707641,3.26,163,2.245398773006135
EIR,0,180,0.022524916943521593,3.14,157,2.159235668789809
EIR,0,181,0.020664451827242525,2.68,134,2.3208955223880596
EIR,0,182,0.023322259136212626,2.92,146,2.404109589041096
EIR,0,183,0.022591362126245847,3.08,154,2.207792207792208
EIR,0,184,0.023122923588039867,3.04,152,2.289473684210526
EIR,0,185,0.02372093023255814,3.08,154,2.3181818181818183
EIR,0,186,0.02026578073089701,2.6,130,2.3461538461538463
EIR,0,187,0.024451827242524916,3.28,164,2.2439024390243905
EIR,0,188,0.02053156146179402,2.78,139,2.223021582733813
EIR,0,189,0.021461794019933554,2.72,136,2.375
EIR,0,190,0.02,2.44,122,2.4672131147540983
EIR,0,191,0.022458471760797342,2.9,145,2.331034482758621
EIR,0,192,0.022259136212624583,2.98,149,2.248322147651007
EIR,0,193,0.0253156146179402,3.52,176,2.164772727272727
EIR,0,194,0.021993355481727574,3.08,154,2.1493506493506493
EIR,0,195,0.023920265780730896,2.94,147,2.4489795918367347
EIR,0,196,0.023322259136212626,3.2,160,2.19375
EIR,0,197,0.024385382059800665,3.28,164,2.2378048780487805
EIR,0,198,0.02318936877076412,3.2,160,2.18125
EIR,0,199,0.020132890365448505,3.0,150,2.02
EIR,0,200,0.027109634551495017,3.46,173,2.3583815028901736
EIR,0,201,0.027109634551495017,3.2,160,2.55
EIR,0,202,0.02398671096345515,3.2,160,2.25625
EIR,0,203,0.025382059800664453,3.36,168,2.2738095238095237
EIR,0,204,0.021993355481727574,3.1,155,2.1354838709677417
EIR,0,205,0.0240531561461794,2.98,149,2.4295302013422817
EIR,0,206,0.02106312292358804,2.62,131,2.4198473282442747
EIR,0,207,0.021661129568106313,2.94,147,2.2176870748299318
EIR,0,208,0.01973421926910299,2.58,129,2.302325581395349
EIR,0,209,0.025116279069767444,2.98,149,2.5369127516778525
EIR,0,210,0.021395348837209303,2.98,149,2.161073825503356
EIR,0,211,0.02345514950166113,3.34,167,2.1137724550898205
EIR,0,212,0.02212624584717608,3.14,157,2.121019108280255
EIR,0,213,0.02053156146179402,2.68,134,2.3059701492537314
EIR,0,214,0.022325581395348838,3.34,167,2.0119760479041915
EIR,0,215,0.026644518272425248,3.66,183,2.191256830601093
EIR,0,216,0.019933554817275746,2.8,140,2.142857142857143
EIR,0,217,0.022790697674418603,3.2,160,2.14375
EIR,0,218,0.02485049833887043,3.22,161,2.3229813664596275
EIR,0,219,0.02239202657807309,3.26,163,2.067484662576687
EIR,0,220,0.026710963455149502,3.36,168,2.392857142857143
EIR,0,221,0.02239202657807309,3.28,164,2.0548780487804876
EIR,0,222,0.02372093023255814,3.2,160,2.23125
EIR,0,223,0.020863787375415284,2.78,139,2.258992805755396
EIR,0,224,0.02451827242524917,3.12,156,2.3653846153846154
EIR,0,225,0.023588039867109636,3.4,170,2.088235294117647
EIR,0,226,0.023388704318936877,2.92,146,2.410958904109589
EIR,0,227,0.02,2.98,149,2.0201342281879193
EIR,0,228,0.01920265780730897,2.7,135,2.140740740740741
EIR,0,229,0.01973421926910299,2.74,137,2.167883211678832
EIR,0,230,0.022259136212624583,2.94,147,2.2789115646258504
EIR,0,231,0.02318936877076412,3.3,165,2.1151515151515152
EIR,0,232,0.023588039867109636,3.5,175,2.0285714285714285
EIR,0,233,0.020398671096345515,2.72,136,2.2573529411764706
EIR,0,234,0.025382059800664453,3.34,167,2.287425149700599
EIR,0,235,0.023388704318936877,2.96,148,2.3783783783783785
EIR,0,236,0.023255813953488372,2.98,149,2.348993288590604
EIR,0,237,0.025382059800664453,3.48,174,2.1954022988505746
EIR,0,238,0.02132890365448505,2.88,144,2.2291666666666665
EIR,0,239,0.021129568106312294,2.84,142,2.23943661971831
EIR,0,240,0.024119601328903655,3.0,150,2.42
EIR,0,241,0.023920265780730896,3.36,168,2.142857142857143
EIR,0,242,0.022657807308970098,2.92,146,2.335616438356164
EIR,0,243,0.02504983388704319,3.34,167,2.2574850299401197
EIR,0,244,0.020465116279069766,2.82,141,2.1843971631205674
EIR,0,245,0.02033222591362126,2.7,135,2.2666666666666666
EIR,0,246,0.022059800664451828,2.92,146,2.2739726027397262
EIR,0,247,0.02212624584717608,2.9,145,2.296551724137931
EIR,0,248,0.026910299003322258,3.5,175,2.3142857142857145
EIR,0,249,0.022458471760797342,2.84,142,2.380281690140845
RR,1,0,0.12730897009966777,12.4,620,3.0903225806451613
RR,1,1,0.1372093023255814,12.22,611,3.379705400981997
RR,1,2,0.1173421926910299,11.18,559,3.1592128801431127
RR,1,3,0.12186046511627907,12.18,609,3.0114942528735633
RR,1,4,0.11269102990033222,11.26,563,3.0124333925399647
RR,1,5,0.12604651162790698,12.12,606,3.1303630363036303
RR,1,6,0.15893687707641196,14.36,718,3.331476323119777
RR,1,7,0.1532890365448505,13.94,697,3.3098995695839313
RR,1,8,0.18478405315614618,14.22,711,3.911392405063291
RR,1,9,0.13076411960132892,12.12,606,3.2475247524752477
RR,1,10,0.1374750830564784,12.18,609,3.3973727422003286
RR,1,11,0.1573421926910299,14.14,707,3.3493635077793495
RR,1,12,0.1564784053156146,14.44,722,3.2617728531855956
RR,1,13,0.1569435215946844,13.64,682,3.463343108504399
RR,1,14,0.13687707641196012,12.46,623,3.306581059390048
RR,1,15,0.1455813953488372,12.9,645,3.3968992248062015
RR,1,16,0.14471760797342192,12.62,631,3.451664025356577
RR,1,17,0.1641860465116279,14.72,736,3.3573369565217392
RR,1,18,0.14073089700996677,12.92,646,3.278637770897833
RR,1,19,0.15096345514950166,13.02,651,3.490015360983103
RR,1,20,0.17189368770764119,15.0,750,3.449333333333333
RR,1,21,0.12106312292358803,12.06,603,3.0215588723051408
RR,1,22,0.15388704318936877,13.3,665,3.482706766917293
RR,1,23,0.15893687707641196,13.36,668,3.5808383233532934
RR,1,24,0.1422591362126246,13.2,660,3.243939393939394
RR,1,25,0.15003322259136212,13.56,678,3.330383480825959
RR,1,26,0.15475083056478406,14.16,708,3.2895480225988702
RR,1,27,0.21069767441860465,15.2,760,4.1723684210526315
RR,1,28,0.12471760797342192,11.9,595,3.1546218487394957
RR,1,29,0.13920265780730898,13.82,691,3.031837916063676
RR,1,30,0.1423920265780731,13.06,653,3.2817764165390506
RR,1,31,0.1506312292358804,13.48,674,3.363501483679525
RR,1,32,0.1706312292358804,14.76,738,3.4796747967479673
RR,1,33,0.13089700996677742,11.96,598,3.294314381270903
RR,1,34,0.15322259136212624,13.36,668,3.4520958083832336
RR,1,35,0.1510299003322259,13.74,687,3.3085880640465795
RR,1,36,0.1362126245847176,12.64,632,3.2436708860759493
RR,1,37,0.1827906976744186,13.92,696,3.9525862068965516
RR,1,38,0.1372093023255814,12.4,620,3.3306451612903225
RR,1,39,0.13475083056478404,12.7,635,3.193700787401575
RR,1,40,0.16710963455149502,13.88,694,3.623919308357349
RR,1,41,0.14564784053156146,13.42,671,3.2667660208643814
RR,1,42,0.1518936877076412,13.42,671,3.406855439642325
RR,1,43,0.1918936877076412,15.6,780,3.7025641025641027
RR,1,44,0.16159468438538205,14.52,726,3.349862258953168
RR,1,45,0.13136212624584717,11.62,581,3.4027538726333906
RR,1,46,0.1377408637873754,12.32,616,3.36525974025974
RR,1,47,0.13395348837209303,13.76,688,2.9302325581395348
RR,1,48,0.20059800664451827,15.52,776,3.890463917525773
RR,1,49,0.14883720930232558,14.3,715,3.132867132867133
RR,1,50,0.12757475083056477,12.92,646,2.972136222910217
RR,1,51,0.13235880398671096,12.56,628,3.171974522292994
RR,1,52,0.1559468438538206,13.58,679,3.456553755522828
RR,1,53,0.14598006644518272,13.16,658,3.338905775075988
RR,1,54,0.11807308970099668,11.7,585,3.0376068376068375
RR,1,55,0.16584717607973423,13.66,683,3.6544655929721817
RR,1,56,0.16225913621262458,14.78,739,3.30446549391069
RR,1,57,0.17654485049833887,14.5,725,3.6648275862068966
RR,1,58,0.13920265780730898,12.66,633,3.309636650868878
RR,1,59,0.1906312292358804,15.38,769,3.730819245773732
RR,1,60,0.16770764119601328,13.98,699,3.6108726752503575
RR,1,61,0.17694352159468438,15.98,799,3.332916145181477
RR,1,62,0.173156146179402,14.76,738,3.5311653116531163
RR,1,63,0.14857142857142858,12.82,641,3.488299531981279
RR,1,64,0.1467109634551495,14.06,703,3.140825035561878
RR,1,65,0.1511627906976744,12.64,632,3.5996835443037973
RR,1,66,0.18099667774086378,13.48,674,4.041543026706232
RR,1,67,0.1464451827242525,13.2,660,3.3393939393939394
RR,1,68,0.14338870431893688,13.92,696,3.1005747126436782
RR,1,69,0.14624584717607975,14.04,702,3.135327635327635
RR,1,70,0.13415282392026578,12.66,633,3.18957345971564
RR,1,71,0.14086378737541527,13.88,694,3.0547550432276656
RR,1,72,0.14837209302325582,13.8,690,3.236231884057971
RR,1,73,0.15687707641196014,13.92,696,3.3922413793103448
RR,1,74,0.14578073089700996,13.98,699,3.1387696709585122
RR,1,75,0.13435215946843854,12.48,624,3.2403846153846154
RR,1,76,0.1413953488372093,12.6,630,3.3777777777777778
RR,1,77,0.1558139534883721,13.58,679,3.4536082474226806
RR,1,78,0.18704318936877076,14.44,722,3.898891966759003
RR,1,79,0.10498338870431893,9.74,487,3.24435318275154
RR,1,80,0.1415282392026578,13.26,663,3.2126696832579187
RR,1,81,0.14930232558139536,12.28,614,3.6596091205211727
RR,1,82,0.14750830564784054,12.16,608,3.651315789473684
RR,1,83,0.18006644518272424,13.8,690,3.927536231884058
RR,1,84,0.14026578073089702,12.98,649,3.2526964560862868
RR,1,85,0.1545514950166113,14.22,711,3.271448663853727
RR,1,86,0.1791362126245847,16.26,813,3.3161131611316113
RR,1,87,0.15687707641196014,13.02,651,3.6267281105990783
RR,1,88,0.1506312292358804,13.6,680,3.333823529411765
RR,1,89,0.1558139534883721,12.72,636,3.6871069182389937
RR,1,90,0.13913621262458473,12.84,642,3.2616822429906542
RR,1,91,0.1833222591362126,15.16,758,3.6398416886543536
RR,1,92,0.1987375415282392,14.54,727,4.114167812929849
RR,1,93,0.15794019933554818,13.34,667,3.5637181409295353
RR,1,94,0.166578073089701,14.24,712,3.521067415730337
RR,1,95,0.13049833887043188,11.96,598,3.2842809364548495
RR,1,96,0.1552159468438538,14.72,736,3.1739130434782608
RR,1,97,0.10850498338870432,10.86,543,3.007366482504604
RR,1,98,0.13382059800664453,11.78,589,3.4193548387096775
RR,1,99,0.13568106312292358,11.22,561,3.6399286987522284
RR,1,100,0.12305647840531561,11.04,552,3.3550724637681157
RR,1,101,0.14471760797342192,12.68,634,3.4353312302839116
RR,1,102,0.14930232558139536,13.04,652,3.446319018404908
RR,1,103,0.19614617940199336,16.56,828,3.5652173913043477
RR,1,104,0.17362126245847176,14.76,738,3.540650406504065
RR,1,105,0.146843853820598,13.42,671,3.293591654247392
RR,1,106,0.15641196013289035,14.28,714,3.2969187675070026
RR,1,107,0.17162790697674418,15.32,766,3.3720626631853787
RR,1,108,0.16019933554817276,14.62,731,3.2982216142270864
RR,1,109,0.16146179401993355,14.7,735,3.306122448979592
RR,1,110,0.1187375415282392,11.18,559,3.196779964221825
RR,1,111,0.15096345514950166,13.16,658,3.452887537993921
RR,1,112,0.14724252491694353,12.78,639,3.4679186228482
RR,1,113,0.18112956810631228,15.44,772,3.5310880829015545
RR,1,114,0.14006644518272426,11.88,594,3.548821548821549
RR,1,115,0.12458471760797342,11.38,569,3.295254833040422
RR,1,116,0.10524916943521595,10.74,537,2.9497206703910615
RR,1,117,0.18232558139534882,15.12,756,3.6296296296296298
RR,1,118,0.1419269102990033,13.72,686,3.1137026239067054
RR,1,119,0.14591362126245846,11.98,599,3.666110183639399
RR,1,120,0.11475083056478405,11.44,572,3.019230769230769
RR,1,121,0.16119601328903654,14.3,715,3.393006993006993
RR,1,122,0.12186046511627907,10.62,531,3.4538606403013183
RR,1,123,0.13926910299003323,14.02,701,2.9900142653352355
RR,1,124,0.16930232558139535,14.98,749,3.4018691588785046
RR,1,125,0.11421926910299003,11.14,557,3.0861759425493718
RR,1,126,0.13182724252491695,11.4,570,3.480701754385965
RR,1,127,0.14086378737541527,13.14,657,3.226788432267884
RR,1,128,0.13156146179401992,12.76,638,3.103448275862069
RR,1,129,0.1637873754152824,14.08,704,3.5014204545454546
RR,1,130,0.12996677740863788,12.18,609,3.2118226600985222
RR,1,131,0.11926910299003322,12.5,625,2.872
RR,1,132,0.1188704318936877,12.7,635,2.8173228346456693
RR,1,133,0.12990033222591363,12.7,635,3.078740157480315
RR,1,134,0.15069767441860465,13.64,682,3.3255131964809386
RR,1,135,0.1548172757475083,13.62,681,3.42143906020558
RR,1,136,0.14205980066445184,13.1,655,3.26412213740458
RR,1,137,0.12192691029900332,11.56,578,3.1747404844290656
RR,1,138,0.166312292358804,14.06,703,3.5604551920341394
RR,1,139,0.16983388704318936,13.8,690,3.7043478260869565
RR,1,140,0.1655813953488372,13.08,654,3.8103975535168195
RR,1,141,0.14019933554817277,12.68,634,3.32807570977918
RR,1,142,0.2278405315614618,17.54,877,3.909920182440137
RR,1,143,0.18744186046511627,14.84,742,3.80188679245283
RR,1,144,0.18485049833887043,15.84,792,3.5126262626262625
RR,1,145,0.1454485049833887,13.52,676,3.2381656804733727
RR,1,146,0.1335548172757475,11.68,584,3.441780821917808
RR,1,147,0.16956810631229235,14.52,726,3.515151515151515
RR,1,148,0.13029900332225913,12.28,614,3.1938110749185666
RR,1,149,0.19162790697674417,15.32,766,3.765013054830287
RR,1,150,0.12358803986710963,10.3,515,3.6116504854368934
RR,1,151,0.13209302325581396,12.36,618,3.2168284789644015
RR,1,152,0.10598006644518272,11.44,572,2.7884615384615383
RR,1,153,0.16292358803986712,14.12,706,3.4730878186968837
RR,1,154,0.17461794019933555,14.52,726,3.6198347107438016
RR,1,155,0.13913621262458473,13.3,665,3.1488721804511277
