strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2
RR,0,125,8629461172255614842,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,279.0,126,828.761126356126,0.1,0.04000000000000001
RR,0,126,9210026360957823969,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,126,608.9611451331062,0.1,0.04000000000000001
RR,0,127,3391529440808585547,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,141,764.3711100956525,0.1,0.04000000000000001
RR,0,128,2370946726501696830,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,113,573.5801340957801,0.1,0.04000000000000001
RR,0,129,4785190026911278648,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,137,694.8036864726301,0.1,0.04000000000000001
RR,0,130,3524734538290878975,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,110,510.47009511443554,0.1,0.04000000000000001
RR,0,131,4494320224657503591,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,137,626.5471502859359,0.1,0.04000000000000001
RR,0,132,7473255948308178846,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,105,608.0820333990079,0.1,0.04000000000000001
RR,0,133,7689273433398957687,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,134,709.1632117323535,0.1,0.04000000000000001
RR,0,134,4659808487548660405,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,275.0,139,826.5437670962297,0.1,0.04000000000000001
RR,0,135,7288162072453088351,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,125,773.7370151098444,0.1,0.04000000000000001
RR,0,136,349218908106916316,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,136,721.7277993030807,0.1,0.04000000000000001
RR,0,137,8589599430816917522,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,130,791.1524775535827,0.1,0.04000000000000001
RR,0,138,6933355935188362025,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,129,682.3078530298083,0.1,0.04000000000000001
RR,0,139,4093230265916850064,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,131,642.8200313726888,0.1,0.04000000000000001
RR,0,140,3515802806389386458,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,246.0,147,855.0438422271463,0.1,0.04000000000000001
RR,0,141,8307962977924929689,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,136,689.403323379546,0.1,0.04000000000000001
RR,0,142,7575604150648080158,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,114,591.1866591550521,0.1,0.04000000000000001
RR,0,143,8285606041544652707,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,133,746.6445682254075,0.1,0.04000000000000001
RR,0,144,4672864947221583352,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,233.0,148,817.6801470796195,0.1,0.04000000000000001
RR,0,145,1154764542687911318,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,119,722.8509180815108,0.1,0.04000000000000001
RR,0,146,3297647176744255452,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,193.0,133,808.4937605909128,0.1,0.04000000000000001
RR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,117,706.1691120497576,0.1,0.04000000000000001
RR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,131,690.2620887355372,0.1,0.04000000000000001
RR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,113,525.0582576354013,0.1,0.04000000000000001
RR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,251.0,251.0,148,802.3832131496906,0.1,0.04000000000000001
RR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,171.0,171.0,115,843.9049442038956,0.1,0.04000000000000001
RR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,162.0,162.0,120,801.1690567790471,0.1,0.04000000000000001
RR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,104.0,104.0,80,808.4281359309948,0.1,0.04000000000000001
RR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,104.0,104.0,77,797.8234587532444,0.1,0.04000000000000001
RR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,159.0,159.0,103,798.5184283254499,0.1,0.04000000000000001
RR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,206.0,206.0,125,808.2873064780923,0.1,0.04000000000000001
RR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,213.0,213.0,138,801.6492037860987,0.1,0.04000000000000001
RR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,150.0,150.0,112,810.533249331429,0.1,0.04000000000000001
RR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,119.0,119.0,81,812.4497971435433,0.1,0.04000000000000001
RR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,195.0,195.0,130,806.9464271403596,0.1,0.04000000000000001
RR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,96.0,96.0,74,818.7826558982324,0.1,0.04000000000000001
RR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,164.0,164.0,108,798.2481576699618,0.1,0.04000000000000001
RR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,240.0,240.0,134,802.5345680170386,0.1,0.04000000000000001
RR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,211.0,211.0,131,807.1547693394195,0.1,0.04000000000000001
RR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,159.0,159.0,109,852.122548091382,0.1,0.04000000000000001
RR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,234.0,234.0,146,798.3900963644751,0.1,0.04000000000000001
RR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,197.0,197.0,143,829.8469546703072,0.1,0.04000000000000001
RR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,193.0,193.0,130,844.1082631915549,0.1,0.04000000000000001
RR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,194.0,194.0,123,797.0246050154939,0.1,0.04000000000000001
RR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,180.0,180.0,119,798.3286610064164,0.1,0.04000000000000001
RR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,192.0,192.0,132,798.3295072500624,0.1,0.04000000000000001
RR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,136.0,136.0,111,802.4615034766161,0.1,0.04000000000000001
RR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,205.0,205.0,121,800.028333369163,0.1,0.04000000000000001
RR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,158.0,158.0,113,802.6319049182506,0.1,0.04000000000000001
RR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,173.0,173.0,121,797.4882725240419,0.1,0.04000000000000001
RR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,181.0,181.0,137,803.9697258599698,0.1,0.04000000000000001
RR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,200.0,200.0,113,818.398299161876,0.1,0.04000000000000001
RR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,165.0,165.0,112,813.1024775094655,0.1,0.04000000000000001
RR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,134.0,134.0,108,812.9741726560504,0.1,0.04000000000000001
RR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,262.0,262.0,175,799.4298756459771,0.1,0.04000000000000001
RR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,138.0,138.0,110,797.4857296954021,0.1,0.04000000000000001
RR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,126.0,126.0,100,801.5241600187574,0.1,0.04000000000000001
RR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,164.0,164.0,103,797.3079506830794,0.1,0.04000000000000001
RR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,152.0,152.0,114,797.4867049818304,0.1,0.04000000000000001
RR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,133.0,133.0,92,804.2953210086519,0.1,0.04000000000000001
RR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,96.0,96.0,79,798.4892265224013,0.1,0.04000000000000001
RR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,158.0,158.0,107,802.9466860825473,0.1,0.04000000000000001
RR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,78.0,78.0,66,803.2715565990201,0.1,0.04000000000000001
RR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,180.0,180.0,116,821.0338267056333,0.1,0.04000000000000001
RR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,136.0,136.0,88,799.9319929948829,0.1,0.04000000000000001
RR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,181.0,181.0,119,800.7941268922931,0.1,0.04000000000000001
RR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,124.0,124.0,86,808.2922219211848,0.1,0.04000000000000001
RR,1,43,1085136814598110634,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,189.0,189.0,127,805.3426406091418,0.1,0.04000000000000001
RR,1,44,4380449613580274996,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,156.0,156.0,105,797.7161988104051,0.1,0.04000000000000001
RR,1,45,583667975898618,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,223.0,223.0,147,797.0399223303235,0.1,0.04000000000000001
RR,1,46,3048452007480115286,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,227.0,227.0,142,802.6751423391404,0.1,0.04000000000000001
RR,1,47,2633947150739975497,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,220.0,220.0,155,830.5478655260047,0.1,0.04000000000000001
RR,1,48,5082272743349857552,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,257.0,257.0,155,801.0241782369795,0.1,0.04000000000000001
RR,1,49,8701678215460627147,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,156.0,156.0,116,802.412766448555,0.1,0.04000000000000001
RR,1,50,6522643211079240366,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,122.0,122.0,88,800.4033694924532,0.1,0.04000000000000001
RR,1,51,9104546970169858444,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,135.0,135.0,93,797.3361282600767,0.1,0.04000000000000001
RR,1,52,8431890136361086503,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,105.0,105.0,77,801.4035416096037,0.1,0.04000000000000001
RR,1,53,604793698348651156,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,0,0,inf,inf,178,753.1469574068278,0.1,0.04000000000000001
RR,1,54,171351746969412922,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,130.0,130.0,89,803.8629441289296,0.1,0.04000000000000001
RR,1,55,863390994786108358,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,126.0,126.0,91,797.3223804080767,0.1,0.04000000000000001
RR,1,56,4915212235813543794,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,187.0,187.0,126,806.2011576171773,0.1,0.04000000000000001
RR,1,57,4720012207370220768,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,228.0,228.0,135,805.153083954469,0.1,0.04000000000000001
RR,1,58,5746324983325217934,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,132.0,132.0,103,802.8457755933168,0.1,0.04000000000000001
RR,1,59,5083735276665544493,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,142.0,142.0,121,805.9596706778383,0.1,0.04000000000000001
RR,1,60,1272128466562723561,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,186.0,186.0,119,801.9055669146204,0.1,0.04000000000000001
RR,1,61,7720199442815840801,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,115.0,115.0,71,818.3213505510795,0.1,0.04000000000000001
RR,1,62,5120142079131792795,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,151.0,151.0,100,797.8976079267545,0.1,0.04000000000000001
RR,1,63,6023728918591106021,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,181.0,181.0,124,830.0719303159576,0.1,0.04000000000000001
RR,1,64,6788467250959408606,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,205.0,205.0,140,799.5722819596115,0.1,0.04000000000000001
RR,1,65,1243948763457773017,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,159.0,159.0,114,801.7300669442126,0.1,0.04000000000000001
RR,1,66,6410870617213104567,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,238.0,238.0,154,798.2674558279193,0.1,0.04000000000000001
RR,1,67,1822622033789025018,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,186.0,186.0,132,807.2632501435446,0.1,0.04000000000000001
RR,1,68,2308604028594905397,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,183.0,183.0,137,804.8700656915032,0.1,0.04000000000000001
RR,1,69,2799083220742639700,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,171.0,171.0,105,803.2075421787249,0.1,0.04000000000000001
RR,1,70,3957691650497488896,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,201.0,201.0,145,833.423466968583,0.1,0.04000000000000001
RR,1,71,6848120828529791565,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,96.0,96.0,81,803.2924619220634,0.1,0.04000000000000001
RR,1,72,9114703313071226641,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,144.0,144.0,114,799.9375267248448,0.1,0.04000000000000001
RR,1,73,5224846090074276733,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,146.0,146.0,98,796.9521153062886,0.1,0.04000000000000001
RR,1,74,9163623880280852907,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,182.0,182.0,121,799.1979807844525,0.1,0.04000000000000001
RR,1,75,4526069042314749347,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,119.0,119.0,87,799.2727965002458,0.1,0.04000000000000001
RR,1,76,1879008201631605389,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,232.0,232.0,165,798.9847265885292,0.1,0.04000000000000001
RR,1,77,6623200486339660028,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,176.0,176.0,121,837.4357361043676,0.1,0.04000000000000001
RR,1,78,8530557752088933997,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,206.0,206.0,122,812.9734342819512,0.1,0.04000000000000001
RR,1,79,8482021231544291946,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,165.0,165.0,108,816.8075570069715,0.1,0.04000000000000001
RR,1,80,8572359643849801088,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,159.0,159.0,109,827.352921298573,0.1,0.04000000000000001
RR,1,81,1424939271370788939,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,261.0,261.0,174,805.3788366346064,0.1,0.04000000000000001
RR,1,82,2369879321975221228,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,161.0,161.0,100,820.0993240240302,0.1,0.04000000000000001
RR,1,83,5335013303513502959,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,157.0,157.0,116,817.085470082181,0.1,0.04000000000000001
RR,1,84,4027798783484782529,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,156.0,156.0,122,812.2842632675722,0.1,0.04000000000000001
RR,1,85,5912326982261738421,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,93.0,93.0,67,800.5345060473281,0.1,0.04000000000000001
RR,1,86,923988592045466719,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,199.0,199.0,136,802.800849845998,0.1,0.04000000000000001
RR,1,87,6368244501412419872,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,198.0,198.0,126,797.3362511375188,0.1,0.04000000000000001
RR,1,88,3077504097937725429,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,156.0,156.0,127,798.122649440129,0.1,0.04000000000000001
RR,1,89,6245622934680317091,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,189.0,189.0,116,802.2081062149473,0.1,0.04000000000000001
RR,1,90,1219514998880840263,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,221.0,221.0,142,800.9168757397606,0.1,0.04000000000000001
RR,1,91,5829956910558544642,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,189.0,189.0,133,798.2752532183065,0.1,0.04000000000000001
RR,1,92,6840292449113182281,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,181.0,181.0,111,846.7553743278413,0.1,0.04000000000000001
RR,1,93,9091431598691405206,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,204.0,204.0,152,810.1141134170431,0.1,0.04000000000000001
RR,1,94,6736766508368669940,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,183.0,183.0,137,826.2012610525805,0.1,0.04000000000000001
RR,1,95,6096435560546063262,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,126.0,126.0,85,800.1379485693512,0.1,0.04000000000000001
RR,1,96,4541940771770081984,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,113.0,113.0,79,810.3756187952395,0.1,0.04000000000000001
RR,1,97,9068442804642617756,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,140.0,140.0,98,806.6024152854322,0.1,0.04000000000000001
RR,1,98,6824204678650647536,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,123.0,123.0,92,809.1592257931869,0.1,0.04000000000000001
RR,1,99,3418325795750838812,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,185.0,185.0,128,843.5162308869069,0.1,0.04000000000000001
RR,1,100,4227710830009589974,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,112.0,112.0,89,797.9225313681762,0.1,0.04000000000000001
RR,1,101,8754735168544148669,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,183.0,183.0,134,812.3451712318547,0.1,0.04000000000000001
RR,1,102,2067051276334988237,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,230.0,230.0,151,797.6141326860328,0.1,0.04000000000000001
RR,1,103,7753193542792604231,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,170.0,170.0,114,802.9549306028209,0.1,0.04000000000000001
RR,1,104,1318886921696210071,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,209.0,209.0,144,839.3416899173195,0.1,0.04000000000000001
RR,1,105,8032630370394000248,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,149.0,149.0,124,797.6717488800398,0.1,0.04000000000000001
RR,1,106,974677594275366088,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,198.0,198.0,132,803.3209711270496,0.1,0.04000000000000001
RR,1,107,2701808187414346030,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,91.0,91.0,79,809.225543295589,0.1,0.04000000000000001
RR,1,108,8798034269066904275,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,245.0,245.0,157,799.151684345069,0.1,0.04000000000000001
RR,1,109,3893140895181544612,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,134.0,134.0,88,806.2723377349322,0.1,0.04000000000000001
RR,1,110,3639772176279627209,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,148.0,148.0,112,797.2640789525445,0.1,0.04000000000000001
RR,1,111,58083384889561894,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,134.0,134.0,99,797.728627143969,0.1,0.04000000000000001
RR,1,112,7913813887265165460,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,189.0,189.0,115,817.3159744740976,0.1,0.04000000000000001
RR,1,113,5153237889349398166,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,244.0,244.0,151,798.1577083491329,0.1,0.04000000000000001
RR,1,114,2343289298259304991,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,186.0,186.0,122,803.512178375809,0.1,0.04000000000000001
RR,1,115,359739774734663426,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,211.0,211.0,137,798.6006412774819,0.1,0.04000000000000001
RR,1,116,6659824315736637162,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,210.0,210.0,157,817.0573350821235,0.1,0.04000000000000001
RR,1,117,1870239271313864962,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,192.0,192.0,119,799.8235251127361,0.1,0.04000000000000001
RR,1,118,8839508061415204211,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,139.0,139.0,95,823.0110294690037,0.1,0.04000000000000001
RR,1,119,7506128814033192075,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,186.0,186.0,117,801.1530553865517,0.1,0.04000000000000001
RR,1,120,8154165292108182957,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,145.0,145.0,113,802.9631923301179,0.1,0.04000000000000001
RR,1,121,1135386913184473080,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,209.0,209.0,157,801.2002268970889,0.1,0.04000000000000001
RR,1,122,2326157264239897290,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,251.0,251.0,161,800.633322577681,0.1,0.04000000000000001
RR,1,123,3653273895957871957,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,170.0,170.0,115,799.8946158765818,0.1,0.04000000000000001
RR,1,124,5662017936011922453,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,165.0,165.0,114,798.3324040569682,0.1,0.04000000000000001
RR,1,125,6379439893792513308,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,145.0,145.0,108,802.137339023597,0.1,0.04000000000000001
RR,1,126,2320175593429185314,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,120.0,120.0,98,798.7693244694623,0.1,0.04000000000000001
RR,1,127,7178250070168823112,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,203.0,203.0,144,796.9259046495883,0.1,0.04000000000000001
RR,1,128,2902112500657141058,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,150.0,150.0,109,803.3545905499052,0.1,0.04000000000000001
RR,1,129,1285734487053678552,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,195.0,195.0,132,803.4032985829394,0.1,0.04000000000000001
RR,1,130,4089093350770479178,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,133.0,133.0,86,798.0113082363916,0.1,0.04000000000000001
RR,1,131,8029513871136873758,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,128.0,128.0,95,823.5386279439892,0.1,0.04000000000000001
RR,1,132,443676445763521725,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,164.0,164.0,115,798.102343751597,0.1,0.04000000000000001
RR,1,133,9116722392998281962,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,264.0,264.0,158,808.7588066140063,0.1,0.04000000000000001
RR,1,134,6817522280020503027,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,155.0,155.0,118,847.5487666256599,0.1,0.04000000000000001
RR,1,135,5834728471991940044,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,187.0,187.0,114,798.0177572336769,0.1,0.04000000000000001
RR,1,136,208451632810449416,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,130.0,130.0,77,809.2708943349869,0.1,0.04000000000000001
RR,1,137,8187071311435356915,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,144.0,144.0,86,797.2015199448773,0.1,0.04000000000000001
RR,1,138,7393931718938071017,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,196.0,196.0,131,805.0470181295512,0.1,0.04000000000000001
RR,1,139,1131355359767446451,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,147.0,147.0,106,799.4573164001338,0.1,0.04000000000000001
RR,1,140,2761764643002550202,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,167.0,167.0,104,797.0902031687432,0.1,0.04000000000000001
RR,1,141,2727199517406581837,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,255.0,255.0,142,798.1742419255995,0.1,0.04000000000000001
RR,1,142,1782237944866256770,evaluation,sweep:anomaly_pair:shared_scenarios,796.9047086849398,1,0,151.0,151.0,103,814.5075677085633,0.1,0.04000000000000001
