strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,max_gateway_evidence,transmissions,gateway_threshold,a1,a2,sweep_scope,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,124,4366984316536531468,gateway_calibration,sweep:anomaly_pair:shared_scenarios,627.8469859820071,135,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,125,6198917521197951328,gateway_calibration,sweep:anomaly_pair:shared_scenarios,729.0737596735161,145,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,126,3901305802510177060,gateway_calibration,sweep:anomaly_pair:shared_scenarios,589.8833342172513,122,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,127,3651935198066528014,gateway_calibration,sweep:anomaly_pair:shared_scenarios,567.1002485390555,115,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,128,3665222385996101800,gateway_calibration,sweep:anomaly_pair:shared_scenarios,673.1421068479362,125,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,129,3695450124233607618,gateway_calibration,sweep:anomaly_pair:shared_scenarios,673.4066548220362,125,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,130,4507573490889405567,gateway_calibration,sweep:anomaly_pair:shared_scenarios,739.1043670088604,116,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,131,6622006059011695217,gateway_calibration,sweep:anomaly_pair:shared_scenarios,698.8617856653856,130,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,132,1072149559379176970,gateway_calibration,sweep:anomaly_pair:shared_scenarios,544.297137415139,105,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,133,2236710786858836466,gateway_calibration,sweep:anomaly_pair:shared_scenarios,615.1627582832022,109,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,134,4061241335305450115,gateway_calibration,sweep:anomaly_pair:shared_scenarios,632.8862962108636,128,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,135,4458267631564501530,gateway_calibration,sweep:anomaly_pair:shared_scenarios,566.8525525681616,111,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,136,4602541395243770802,gateway_calibration,sweep:anomaly_pair:shared_scenarios,472.53724237103194,118,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,137,8154260143710516340,gateway_calibration,sweep:anomaly_pair:shared_scenarios,549.4095025184229,121,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,138,7114745814847013655,gateway_calibration,sweep:anomaly_pair:shared_scenarios,655.4194589835232,126,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,139,7504069718206669675,gateway_calibration,sweep:anomaly_pair:shared_scenarios,580.6838734687145,115,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,140,2484320023919988263,gateway_calibration,sweep:anomaly_pair:shared_scenarios,584.4833281062052,130,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,141,5967893154890299710,gateway_calibration,sweep:anomaly_pair:shared_scenarios,717.3248006004607,127,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,142,8551485174213736670,gateway_calibration,sweep:anomaly_pair:shared_scenarios,576.9158961581969,115,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,143,400428821000820213,gateway_calibration,sweep:anomaly_pair:shared_scenarios,678.2659408812372,124,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,144,4671208357574952400,gateway_calibration,sweep:anomaly_pair:shared_scenarios,569.221898120172,112,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,145,2717424151482641221,gateway_calibration,sweep:anomaly_pair:shared_scenarios,689.0662247819163,140,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,146,7103388310734235320,gateway_calibration,sweep:anomaly_pair:shared_scenarios,695.7788685033272,126,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,147,6613689040717774173,gateway_calibration,sweep:anomaly_pair:shared_scenarios,669.9200605065503,135,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,148,3013865715162790417,gateway_calibration,sweep:anomaly_pair:shared_scenarios,594.4418486104024,129,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,149,5411062845189856806,gateway_calibration,sweep:anomaly_pair:shared_scenarios,539.5120752406132,114,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,150,753526066345137121,gateway_calibration,sweep:anomaly_pair:shared_scenarios,466.7497991634275,110,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,151,5517788874787541446,gateway_calibration,sweep:anomaly_pair:shared_scenarios,745.4400401106544,116,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,152,3012173983135274094,gateway_calibration,sweep:anomaly_pair:shared_scenarios,583.1057359444126,146,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,153,7525768142714343326,gateway_calibration,sweep:anomaly_pair:shared_scenarios,606.0068142401396,124,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,154,5795757086317543101,gateway_calibration,sweep:anomaly_pair:shared_scenarios,617.6734680959247,103,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,155,1489560090090177220,gateway_calibration,sweep:anomaly_pair:shared_scenarios,725.0841100105523,130,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,156,5650023223194757707,gateway_calibration,sweep:anomaly_pair:shared_scenarios,666.3358610003716,121,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,157,9095396682315926676,gateway_calibration,sweep:anomaly_pair:shared_scenarios,679.2522075719996,130,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,158,3646421855625731332,gateway_calibration,sweep:anomaly_pair:shared_scenarios,576.5395345597775,119,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,159,2731180400104840963,gateway_calibration,sweep:anomaly_pair:shared_scenarios,641.3000150350206,123,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,160,6525253475390859142,gateway_calibration,sweep:anomaly_pair:shared_scenarios,802.8885590671057,126,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,161,5342702562007933787,gateway_calibration,sweep:anomaly_pair:shared_scenarios,610.243366912561,129,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,162,1696163523599298321,gateway_calibration,sweep:anomaly_pair:shared_scenarios,640.1608928738631,117,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,163,3743667071636317329,gateway_calibration,sweep:anomaly_pair:shared_scenarios,740.6247607009053,138,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,164,1703215274657857080,gateway_calibration,sweep:anomaly_pair:shared_scenarios,696.6461319220858,123,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,165,3749419661803877216,gateway_calibration,sweep:anomaly_pair:shared_scenarios,687.3047973483586,126,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,166,1022849663340299120,gateway_calibration,sweep:anomaly_pair:shared_scenarios,583.4552700198228,117,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,167,812573164251080741,gateway_calibration,sweep:anomaly_pair:shared_scenarios,652.4212693838888,128,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,168,9181789161802016476,gateway_calibration,sweep:anomaly_pair:shared_scenarios,515.9239235549969,111,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,169,41852731993844740,gateway_calibration,sweep:anomaly_pair:shared_scenarios,592.171682664571,124,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,170,2160723943465049599,gateway_calibration,sweep:anomaly_pair:shared_scenarios,593.2180385040585,118,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,171,4956274529951239709,gateway_calibration,sweep:anomaly_pair:shared_scenarios,713.8153756094194,126,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,172,6793317195616864064,gateway_calibration,sweep:anomaly_pair:shared_scenarios,783.8118720866468,120,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,173,4303638152728383403,gateway_calibration,sweep:anomaly_pair:shared_scenarios,611.8960186111364,102,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,174,7314201943706610406,gateway_calibration,sweep:anomaly_pair:shared_scenarios,585.4945182500757,130,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,175,1512635151930618621,gateway_calibration,sweep:anomaly_pair:shared_scenarios,682.2358355451062,114,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,176,8308315004410766501,gateway_calibration,sweep:anomaly_pair:shared_scenarios,662.7948048320872,118,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,177,8366281085404403237,gateway_calibration,sweep:anomaly_pair:shared_scenarios,541.2326101620907,120,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,178,3431044729523368993,gateway_calibration,sweep:anomaly_pair:shared_scenarios,622.7137497847398,128,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,179,2007998228956077302,gateway_calibration,sweep:anomaly_pair:shared_scenarios,858.6433581446147,134,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,180,8751753062912985555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,804.1425594040115,129,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,181,6021098798304103526,gateway_calibration,sweep:anomaly_pair:shared_scenarios,545.4457864092745,128,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,182,6935358694610535876,gateway_calibration,sweep:anomaly_pair:shared_scenarios,648.071267818094,132,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,183,8750411618794352639,gateway_calibration,sweep:anomaly_pair:shared_scenarios,490.76924083849457,99,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,184,5456778154641903347,gateway_calibration,sweep:anomaly_pair:shared_scenarios,523.5794748344344,110,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,185,1287740648467288647,gateway_calibration,sweep:anomaly_pair:shared_scenarios,509.92558968305127,104,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,186,5407093370613870835,gateway_calibration,sweep:anomaly_pair:shared_scenarios,644.5978846661444,128,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,187,3818214081160493,gateway_calibration,sweep:anomaly_pair:shared_scenarios,593.3184309179957,130,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,188,4306571545613910018,gateway_calibration,sweep:anomaly_pair:shared_scenarios,546.4189388449946,111,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,189,1959307662180969903,gateway_calibration,sweep:anomaly_pair:shared_scenarios,616.42483725206,128,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,190,4992208587719153238,gateway_calibration,sweep:anomaly_pair:shared_scenarios,572.86960371188,123,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,191,5365441848557421041,gateway_calibration,sweep:anomaly_pair:shared_scenarios,609.7313015291476,141,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,192,1408715418700674555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,786.3622958118433,129,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,193,8108843531229667530,gateway_calibration,sweep:anomaly_pair:shared_scenarios,741.6435547378275,119,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,194,5355952040063825204,gateway_calibration,sweep:anomaly_pair:shared_scenarios,584.5722645530702,107,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,195,3749598425399707804,gateway_calibration,sweep:anomaly_pair:shared_scenarios,697.9023034735134,139,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,196,2149480101104034459,gateway_calibration,sweep:anomaly_pair:shared_scenarios,673.6735843151465,119,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,197,2249485913525693031,gateway_calibration,sweep:anomaly_pair:shared_scenarios,648.9471495799877,136,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,198,7943041684628071969,gateway_calibration,sweep:anomaly_pair:shared_scenarios,637.4150838104606,120,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,199,5498905627511140374,gateway_calibration,sweep:anomaly_pair:shared_scenarios,714.2133558668695,145,783.8923648994439,,,shared_all_anomaly_strengths,0.85,0.02,0.02,0.9
EIR,0,0,6942901201456939297,gateway_calibration,sweep:anomaly_pair:shared_scenarios,555.6061692882271,119,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,1,3707311459125033713,gateway_calibration,sweep:anomaly_pair:shared_scenarios,553.9113073261531,122,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,2,6525899029649517457,gateway_calibration,sweep:anomaly_pair:shared_scenarios,674.5322423112582,137,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,3,7579878600958796329,gateway_calibration,sweep:anomaly_pair:shared_scenarios,666.2618534902591,127,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,4,1995048182365014103,gateway_calibration,sweep:anomaly_pair:shared_scenarios,657.7368762676317,133,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,5,3295882431625053650,gateway_calibration,sweep:anomaly_pair:shared_scenarios,639.2409885666159,143,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,6,5854776044075552459,gateway_calibration,sweep:anomaly_pair:shared_scenarios,603.0352752448147,124,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,7,7709607086058877159,gateway_calibration,sweep:anomaly_pair:shared_scenarios,688.8550201575963,128,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,8,1741592563361101750,gateway_calibration,sweep:anomaly_pair:shared_scenarios,468.2917174815509,109,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,9,3282932482964655802,gateway_calibration,sweep:anomaly_pair:shared_scenarios,549.833650061961,115,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,10,1774785994864530756,gateway_calibration,sweep:anomaly_pair:shared_scenarios,645.9235652332433,125,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,11,8140464769652066346,gateway_calibration,sweep:anomaly_pair:shared_scenarios,643.4763595583552,133,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,12,1253555579543505935,gateway_calibration,sweep:anomaly_pair:shared_scenarios,604.555555147654,125,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,13,7889622116667546826,gateway_calibration,sweep:anomaly_pair:shared_scenarios,669.7032439225179,129,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,14,2999731371178102042,gateway_calibration,sweep:anomaly_pair:shared_scenarios,784.1502720243404,138,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,15,3149132606532110017,gateway_calibration,sweep:anomaly_pair:shared_scenarios,584.9112644331428,125,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,16,5945166213153900620,gateway_calibration,sweep:anomaly_pair:shared_scenarios,507.7395875990192,101,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,17,8780635847486979818,gateway_calibration,sweep:anomaly_pair:shared_scenarios,565.941700765857,108,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,18,977807179708126678,gateway_calibration,sweep:anomaly_pair:shared_scenarios,645.4866899932863,121,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,19,4758583958882270302,gateway_calibration,sweep:anomaly_pair:shared_scenarios,683.4712833813829,126,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,20,624488504525834361,gateway_calibration,sweep:anomaly_pair:shared_scenarios,525.1156510340475,106,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,21,9127488914970490212,gateway_calibration,sweep:anomaly_pair:shared_scenarios,496.49071092086524,112,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,22,3878214634024289995,gateway_calibration,sweep:anomaly_pair:shared_scenarios,748.6069848449172,130,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,23,3074434249601971096,gateway_calibration,sweep:anomaly_pair:shared_scenarios,512.9856790406982,112,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,24,3240386866293341253,gateway_calibration,sweep:anomaly_pair:shared_scenarios,603.2915360504069,117,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,25,6243332140314349343,gateway_calibration,sweep:anomaly_pair:shared_scenarios,765.6440697987116,122,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,26,3868622807354924164,gateway_calibration,sweep:anomaly_pair:shared_scenarios,498.4045706280443,117,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,27,1718082128973198771,gateway_calibration,sweep:anomaly_pair:shared_scenarios,614.8394591880865,115,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,28,2704479796120479431,gateway_calibration,sweep:anomaly_pair:shared_scenarios,618.9280241825,121,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,29,3697228631517816840,gateway_calibration,sweep:anomaly_pair:shared_scenarios,706.1945005169636,121,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,30,8820983848116756903,gateway_calibration,sweep:anomaly_pair:shared_scenarios,781.477097341488,126,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,31,7643153808516479349,gateway_calibration,sweep:anomaly_pair:shared_scenarios,569.4160615246899,106,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,32,3795846149567597038,gateway_calibration,sweep:anomaly_pair:shared_scenarios,654.5646979490926,115,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,33,8760001566670653492,gateway_calibration,sweep:anomaly_pair:shared_scenarios,570.2153346055397,107,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,34,2744726624485914817,gateway_calibration,sweep:anomaly_pair:shared_scenarios,661.3169062313174,119,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,35,7310029771266914304,gateway_calibration,sweep:anomaly_pair:shared_scenarios,573.296430612174,118,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,36,8860427485777938866,gateway_calibration,sweep:anomaly_pair:shared_scenarios,768.7300521505634,137,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,37,8598656038562839224,gateway_calibration,sweep:anomaly_pair:shared_scenarios,577.120615920822,124,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,38,8997019032754762713,gateway_calibration,sweep:anomaly_pair:shared_scenarios,634.8579678012206,111,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,39,4208817818748932462,gateway_calibration,sweep:anomaly_pair:shared_scenarios,599.3344458150755,120,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,40,6068242829919299090,gateway_calibration,sweep:anomaly_pair:shared_scenarios,719.9263279197648,114,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,41,4049042354117377146,gateway_calibration,sweep:anomaly_pair:shared_scenarios,513.8299504726804,130,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,42,5126773472074832949,gateway_calibration,sweep:anomaly_pair:shared_scenarios,577.649787883238,121,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,43,6183996202129912428,gateway_calibration,sweep:anomaly_pair:shared_scenarios,584.9652893111777,116,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,44,5034920799087487164,gateway_calibration,sweep:anomaly_pair:shared_scenarios,645.7618434787656,136,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,45,5099780515566784822,gateway_calibration,sweep:anomaly_pair:shared_scenarios,716.3295478083934,120,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,46,3743304880928594782,gateway_calibration,sweep:anomaly_pair:shared_scenarios,622.2121242920089,121,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,47,7315397891830491094,gateway_calibration,sweep:anomaly_pair:shared_scenarios,684.0491439810145,112,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,48,2190007532852709612,gateway_calibration,sweep:anomaly_pair:shared_scenarios,713.2257628314136,108,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,49,120834209760926409,gateway_calibration,sweep:anomaly_pair:shared_scenarios,606.3465004757387,126,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,50,3276339480421714797,gateway_calibration,sweep:anomaly_pair:shared_scenarios,801.0268303730497,145,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,51,7889239287137057542,gateway_calibration,sweep:anomaly_pair:shared_scenarios,699.449672582943,117,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,52,3388785810564520190,gateway_calibration,sweep:anomaly_pair:shared_scenarios,607.8057842760485,121,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,53,5503237878395346684,gateway_calibration,sweep:anomaly_pair:shared_scenarios,455.3176731442978,104,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,54,5415491490608218996,gateway_calibration,sweep:anomaly_pair:shared_scenarios,604.6205230878112,116,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,55,26760604161946009,gateway_calibration,sweep:anomaly_pair:shared_scenarios,565.6802589348425,104,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,56,6830352398876445275,gateway_calibration,sweep:anomaly_pair:shared_scenarios,629.6363306877213,118,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,57,1406415348362794825,gateway_calibration,sweep:anomaly_pair:shared_scenarios,641.7251454889424,124,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,58,7701508260034706105,gateway_calibration,sweep:anomaly_pair:shared_scenarios,514.4061942280433,109,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,59,2711167823261115708,gateway_calibration,sweep:anomaly_pair:shared_scenarios,742.9649193604806,139,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,60,3144340299977682071,gateway_calibration,sweep:anomaly_pair:shared_scenarios,742.1134723184066,116,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,61,6563400931778538780,gateway_calibration,sweep:anomaly_pair:shared_scenarios,699.8607080547876,110,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,62,2388043308876394469,gateway_calibration,sweep:anomaly_pair:shared_scenarios,653.0470481542336,133,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,63,6824789488425972207,gateway_calibration,sweep:anomaly_pair:shared_scenarios,540.601397397499,114,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,64,1401432086598941843,gateway_calibration,sweep:anomaly_pair:shared_scenarios,780.0506505537454,130,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,65,4672481713666300259,gateway_calibration,sweep:anomaly_pair:shared_scenarios,728.2544816085341,138,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,66,6903420366369478612,gateway_calibration,sweep:anomaly_pair:shared_scenarios,611.166589813864,119,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,67,6898050963322559496,gateway_calibration,sweep:anomaly_pair:shared_scenarios,595.1346628334236,112,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,68,614393272824454916,gateway_calibration,sweep:anomaly_pair:shared_scenarios,637.5446596922767,134,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,69,672551910386015347,gateway_calibration,sweep:anomaly_pair:shared_scenarios,640.3702748159218,124,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,70,2982091152045645099,gateway_calibration,sweep:anomaly_pair:shared_scenarios,636.6522324272889,114,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
EIR,0,71,823492357614472977,gateway_calibration,sweep:anomaly_pair:shared_scenarios,787.1350938571128,143,781.6107560756307,,,shared_all_anomaly_strengths,0.85,0.02,0.03,0.75
