strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,max_gateway_evidence,transmissions,gateway_threshold,a1,a2,sweep_scope
TR,0,159,2731180400104840963,gateway_calibration,sweep:anomaly_pair:shared_scenarios,602.387137992419,106,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,160,6525253475390859142,gateway_calibration,sweep:anomaly_pair:shared_scenarios,578.2234747848373,126,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,161,5342702562007933787,gateway_calibration,sweep:anomaly_pair:shared_scenarios,506.31695450068696,108,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,162,1696163523599298321,gateway_calibration,sweep:anomaly_pair:shared_scenarios,613.5622070108367,114,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,163,3743667071636317329,gateway_calibration,sweep:anomaly_pair:shared_scenarios,614.0179479692787,114,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,164,1703215274657857080,gateway_calibration,sweep:anomaly_pair:shared_scenarios,581.7464943292459,99,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,165,3749419661803877216,gateway_calibration,sweep:anomaly_pair:shared_scenarios,447.7859016019002,80,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,166,1022849663340299120,gateway_calibration,sweep:anomaly_pair:shared_scenarios,592.8687233609768,101,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,167,812573164251080741,gateway_calibration,sweep:anomaly_pair:shared_scenarios,782.8580658611216,134,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,168,9181789161802016476,gateway_calibration,sweep:anomaly_pair:shared_scenarios,603.8159491669776,121,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,169,41852731993844740,gateway_calibration,sweep:anomaly_pair:shared_scenarios,574.1816865313491,127,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,170,2160723943465049599,gateway_calibration,sweep:anomaly_pair:shared_scenarios,766.136088795561,128,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,171,4956274529951239709,gateway_calibration,sweep:anomaly_pair:shared_scenarios,670.895431941046,117,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,172,6793317195616864064,gateway_calibration,sweep:anomaly_pair:shared_scenarios,753.189963837131,128,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,173,4303638152728383403,gateway_calibration,sweep:anomaly_pair:shared_scenarios,614.0674927447334,110,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,174,7314201943706610406,gateway_calibration,sweep:anomaly_pair:shared_scenarios,558.0107755970884,105,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,175,1512635151930618621,gateway_calibration,sweep:anomaly_pair:shared_scenarios,594.1561918900564,111,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,176,8308315004410766501,gateway_calibration,sweep:anomaly_pair:shared_scenarios,623.1677535360162,117,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,177,8366281085404403237,gateway_calibration,sweep:anomaly_pair:shared_scenarios,651.6773018605771,112,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,178,3431044729523368993,gateway_calibration,sweep:anomaly_pair:shared_scenarios,548.6868077799988,117,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,179,2007998228956077302,gateway_calibration,sweep:anomaly_pair:shared_scenarios,597.6348380639613,99,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,180,8751753062912985555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,559.7252883718443,114,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,181,6021098798304103526,gateway_calibration,sweep:anomaly_pair:shared_scenarios,549.2836891165667,120,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,182,6935358694610535876,gateway_calibration,sweep:anomaly_pair:shared_scenarios,629.9650306523683,121,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,183,8750411618794352639,gateway_calibration,sweep:anomaly_pair:shared_scenarios,591.9217023582047,105,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,184,5456778154641903347,gateway_calibration,sweep:anomaly_pair:shared_scenarios,725.2102432814985,125,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,185,1287740648467288647,gateway_calibration,sweep:anomaly_pair:shared_scenarios,585.8908751782618,125,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,186,5407093370613870835,gateway_calibration,sweep:anomaly_pair:shared_scenarios,683.994229082566,125,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,187,3818214081160493,gateway_calibration,sweep:anomaly_pair:shared_scenarios,605.8558562740751,118,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,188,4306571545613910018,gateway_calibration,sweep:anomaly_pair:shared_scenarios,538.9042051159059,105,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,189,1959307662180969903,gateway_calibration,sweep:anomaly_pair:shared_scenarios,603.1038679708475,107,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,190,4992208587719153238,gateway_calibration,sweep:anomaly_pair:shared_scenarios,508.0644295173496,119,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,191,5365441848557421041,gateway_calibration,sweep:anomaly_pair:shared_scenarios,619.1445900885985,121,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,192,1408715418700674555,gateway_calibration,sweep:anomaly_pair:shared_scenarios,499.62266104827455,101,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,193,8108843531229667530,gateway_calibration,sweep:anomaly_pair:shared_scenarios,617.2243298020253,115,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,194,5355952040063825204,gateway_calibration,sweep:anomaly_pair:shared_scenarios,630.0029367020452,120,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,195,3749598425399707804,gateway_calibration,sweep:anomaly_pair:shared_scenarios,547.7219639388483,97,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,196,2149480101104034459,gateway_calibration,sweep:anomaly_pair:shared_scenarios,840.7305638318719,114,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,197,2249485913525693031,gateway_calibration,sweep:anomaly_pair:shared_scenarios,731.9102244436036,140,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,198,7943041684628071969,gateway_calibration,sweep:anomaly_pair:shared_scenarios,770.1088948545072,126,753.9185088887393,,,shared_all_anomaly_strengths
TR,0,199,5498905627511140374,gateway_calibration,sweep:anomaly_pair:shared_scenarios,667.096125186428,132,753.9185088887393,,,shared_all_anomaly_strengths
