strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,1,121,1135386913184473080,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,100.0,100.0,141,786.9475998236801,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,122,2326157264239897290,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,136.0,136.0,137,777.4115664997207,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,123,3653273895957871957,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,107.0,107.0,106,783.6401380931065,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,124,5662017936011922453,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,129.0,129.0,125,777.749681116249,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,125,6379439893792513308,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,140.0,140.0,128,783.7280453633002,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,126,2320175593429185314,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,108.0,108.0,118,776.8268869238741,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,127,7178250070168823112,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,132.0,132.0,135,776.749342573385,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,128,2902112500657141058,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,119.0,119.0,136,791.3149654302501,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,129,1285734487053678552,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,117.0,117.0,118,790.0982602890891,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,130,4089093350770479178,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,128.0,128.0,106,783.4950355480898,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,131,8029513871136873758,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,111.0,111.0,112,808.8498455343381,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,132,443676445763521725,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,118.0,118.0,117,777.1694452020223,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,133,9116722392998281962,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,105.0,105.0,92,776.8719112673324,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,134,6817522280020503027,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,117.0,117.0,121,792.1827658889132,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,135,5834728471991940044,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,115.0,115.0,100,797.0527461263799,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,136,208451632810449416,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,102.0,102.0,109,778.1709773896957,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,137,8187071311435356915,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,148.0,148.0,116,779.4436753679086,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,138,7393931718938071017,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,138.0,138.0,137,778.3087870136951,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,139,1131355359767446451,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,131.0,131.0,145,777.7539773070554,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,140,2761764643002550202,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,137.0,137.0,118,793.685578967969,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,141,2727199517406581837,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,80.0,80.0,83,783.3212757830677,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,142,1782237944866256770,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,118.0,118.0,124,778.2787421816911,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,143,7785870971549923236,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,119.0,119.0,130,778.8092353051894,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,144,9147332314203527141,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,119.0,119.0,130,803.3086448227291,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,145,7329294430137795908,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,142.0,142.0,137,782.8573818268383,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,146,5811848129040705768,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,132.0,132.0,129,790.0256567712482,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,147,2664568565591229405,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,111.0,111.0,124,788.4631804202078,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,148,2368006410216183544,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,103.0,103.0,109,789.98230166844,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,1,149,1120094509717293511,evaluation,sweep:anomaly_pair:shared_scenarios,776.6993690009922,1,0,96.0,96.0,100,777.6473503597972,0.2,0.08000000000000002,0.86,0.04,0.03,0.75
EIR,0,0,1047713344001866286,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,106,536.76602127936,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,1,7555151126145997115,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,126,600.0890473828273,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,2,1259687356397792456,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,680.8139045673288,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,3,1430804082914897170,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,688.3318708531084,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,4,7454177810187104479,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,136,685.7688203376163,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,5,5937828939846575505,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,284.0,132,848.3397545817519,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,6,7014685984281757939,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,97,524.1272845982546,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,7,6146347236995693084,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,629.0005470649784,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,8,9202743307007165935,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,137,711.6710500906429,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,9,6480102099986476489,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,127,572.9808439514368,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,10,3097537339600166127,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,114,653.4038827701929,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,11,976092875380358595,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,113,572.8559711297061,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,12,7113629430278804422,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,137,618.212388557513,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,13,1250214591025988146,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,146,666.000318281472,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,14,8771431426918446343,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,128,760.1615238910059,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,15,8336122129266868585,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,115,645.9293263836145,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,16,1138674471197130907,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,125,682.7418974661234,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,17,3955141780509455750,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,662.9525756041768,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,18,8350857887474192520,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,235.0,146,806.0264246855239,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,19,3002262256370000482,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,271.0,141,802.8297864939351,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,20,7737614502291113857,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,108,609.3760273466057,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,21,1159499525955130656,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,129,642.2468013350571,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,22,6722249182019602760,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,228.0,138,876.609256481468,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,23,3889498521170790532,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,147,696.3274659915095,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,24,8178258924638951141,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,115,666.3026155561838,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,25,1580841551219905768,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,569.6008870890298,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,26,1120198998263096076,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,685.2435299188458,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,27,1744574337250120823,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,112,550.309016622852,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,28,7048602670693853505,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,119,504.27226816515673,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,29,8081939220026944230,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,112,632.6514390878863,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,30,3435175612167908758,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,141,690.3482526561132,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,31,7359376119878297463,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,678.586494695012,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,32,4016942084940580155,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,683.840166923421,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,33,1269542010092226535,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,147,685.4221185629387,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,34,3577121767678550724,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,650.1544293799275,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,35,2279726789233576752,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,118,563.0565951556607,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,36,2067295659130634531,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,124,756.2094283595308,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,37,2783174527500844120,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,128,632.8953179207086,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,38,6999284181578280971,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,512.7107586379155,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,39,2721030498397497206,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,120,734.6382078039651,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,40,4370146849211159193,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,284.0,134,795.7673220458971,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,41,100931594992729856,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,113,667.5568409004419,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,42,9122411650296708094,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,111,530.3560205903923,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,43,8807961794672273694,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,125,617.402641007272,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,44,4039465025297310671,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,726.3146388231207,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,45,1303065415136621520,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,544.7446100933395,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,46,5529452567520039289,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,112,552.1835632745764,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,47,3398373731648388441,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,127,691.6632497580148,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,48,8200444180592309156,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,702.9244215484961,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,49,5621496965372644875,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,636.5581898503361,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,50,327914488649627036,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,103,616.9725318283348,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,51,7432708170281275218,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,677.2058726708125,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,52,3802370265261614175,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,132,634.9385077620987,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,53,4038171143014284082,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,126,667.6774597613688,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,54,3336529761683344824,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,113,590.2995949841826,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,55,1760523074528716079,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,123,618.7247671605766,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,56,7456372500045997966,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,129,719.1676456933513,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,57,380633820391136789,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,113,538.5724338088659,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,58,7723030530287328423,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,588.1358206781802,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,59,497544355896473532,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,152.0,126,787.9468171542828,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,60,7845018259805258654,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,111,636.3658935537449,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,61,5540219232902936081,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,205.0,124,817.7958148019832,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,62,48725929166278989,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,135,685.9574805121509,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,63,8475777184813767823,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,109,642.8553874067271,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,64,595842880634436484,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,630.4512741169192,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,65,7769771095575010619,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,153,713.9286707240149,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,66,2809989228385752663,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,688.2038493889603,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,67,5366708037640485086,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,136,755.106910303056,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,68,8888696536612380703,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,143,716.6958988235468,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,69,703141394792259125,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,131,564.1803348358596,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,70,956861592787059750,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,128,604.3650171941664,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,71,7171235012563863054,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,110,703.4244097868693,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,72,7426903974649218010,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,117,648.1638380675788,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,73,2281652111302095547,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,92,390.76337067216303,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,74,6620132207452246077,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,685.5677343764349,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,75,2299772339582960882,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,132,672.5376111311394,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,76,8665134526325593785,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,108,491.22720346962615,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,77,5831347187511415146,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,582.4774181861139,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,78,2764179054952749108,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,122,485.42989457119256,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,79,1436801579430159727,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,130,625.1201627105324,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,80,4256239665401846864,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,135,725.2955494540934,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,81,6408681589980055778,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,250.0,140,806.4204438516688,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,82,5374022468059246902,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,100,545.8387381934787,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,83,726333036876873047,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,124,542.3053624149086,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,84,1514817278626261067,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,536.584872938152,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,85,3317087628463341655,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,119,575.9249139035144,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,86,7419991104545920415,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,100,553.5367844189552,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,87,8450532150538690303,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,119,611.9122539381473,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,88,2342843629069381586,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,131,695.0341859808732,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,89,7498646524692472735,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,129,644.020732152627,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,90,251150932040658662,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,615.1263304763752,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,91,7531563222751120521,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,131,626.8970738027828,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,92,425096693690444293,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,109,528.6769119261068,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,93,1400033971108312678,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,668.5161317028387,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,94,6356540359468835968,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,120,683.4536445617749,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,95,8529534714100195831,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,142,733.3374251171826,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,96,8695859923624215306,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,138,723.1196717275171,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,97,144942717518357862,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,208.0,138,852.4113828358298,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,98,6856198267899099668,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,259.0,127,787.1914616508584,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,99,90915395630955618,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,116,531.1397631368529,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,100,6645654657196752744,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,567.5367916715645,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,101,2203741437911058756,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,124,700.0872185876334,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,102,4980497102828505125,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,292.0,153,789.8352506227634,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,103,1115713432009853186,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,112,589.2605717204767,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,104,6425847817725706659,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,121,713.8812202110616,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,105,2031634713743668263,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,124,603.1042940978693,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,106,9070903978219037910,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,141,704.2580741694311,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,107,8712498615403395006,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,133,743.5905810446158,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,108,580827552918756433,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,110,554.2760923258024,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,109,3042518978970265296,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,106,583.6984050012392,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,110,6380141540004301306,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,261.0,129,794.2250956891316,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,111,3277654332312883237,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,111,631.6555339520272,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,112,529870914102502410,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,101,419.16508932432237,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,113,4077133472998664756,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,114,603.6905624145837,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,114,590048257411954913,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,139,774.0565093868612,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,115,5556098502868485185,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,135,707.4837812102575,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,116,7624948859715811113,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,134,628.2822413528861,0.03,0.012,0.86,0.04,0.03,0.9
EIR,0,117,1908497876323257944,evaluation,sweep:anomaly_pair:shared_scenarios,774.4572825489385,0,0,inf,inf,141,774.0563542709475,0.03,0.012,0.86,0.04,0.03,0.9
