strategy,state_h1,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence
EIR,0,0,0,inf,inf,1,6.789343057825632
EIR,0,0,0,inf,inf,1,2.2224589777660517
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,7.490131976270283
EIR,0,0,0,inf,inf,1,3.299319244588436
EIR,0,0,0,inf,inf,1,9.19872179747388
EIR,0,0,0,inf,inf,1,6.421636933725718
EIR,0,0,0,inf,inf,1,7.351186391491247
EIR,0,0,0,inf,inf,1,3.171066964271039
EIR,0,0,0,inf,inf,1,18.984144039310607
EIR,0,0,0,inf,inf,1,3.179570533377809
EIR,0,0,0,inf,inf,1,18.607697570169115
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,19.354196003385756
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,3.2509165285107637
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,6.213466394618759
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,13.23877854928348
EIR,0,0,0,inf,inf,1,20.243541217715322
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,6.47410930325804
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,27.0,1,24.93172716705048
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,3.0301784445540245
EIR,0,0,0,inf,inf,1,2.5241080259485753
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,20.46127448226379
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,25.0,1,26.86508126835786
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,2,20.08784044867504
EIR,0,0,0,inf,inf,1,9.226447316573124
EIR,0,0,0,inf,inf,1,6.079210166417283
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,21.503858277330075
EIR,0,0,0,inf,inf,1,20.304417653991248
EIR,0,0,0,inf,inf,3,11.073511143576518
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,3,22.939154339945816
EIR,0,0,0,inf,inf,2,3.6302733601367163
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,6.82754170519033
EIR,0,0,0,inf,inf,1,4.217710008510075
EIR,0,0,0,inf,inf,2,10.494789766889808
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,3,14.15467514553863
EIR,0,0,0,inf,inf,1,2.6859538713456543
EIR,0,0,0,inf,inf,1,2.851856145159776
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,10.983383903681268
EIR,0,0,0,inf,inf,1,2.348238615211535
EIR,0,0,0,inf,inf,1,18.759853117565694
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,16.218040347994688
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,3,20.25295637152793
EIR,0,0,0,inf,inf,1,6.760862379800562
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,0,0.0
EIR,0,0,0,inf,inf,1,3.682664843530761
EIR,1,1,0,95.0,95.0,26,40.88367014960142
EIR,1,0,0,inf,inf,27,20.271406576922935
EIR,1,0,0,inf,inf,36,19.797345217574918
EIR,1,0,0,inf,inf,31,18.552960132639733
EIR,1,0,0,inf,inf,32,20.24637752846964
EIR,1,1,0,107.0,107.0,21,24.83567298816608
EIR,1,1,0,102.0,102.0,20,28.88877567656719
EIR,1,0,0,inf,inf,21,18.966570873619563
EIR,1,1,0,100.0,100.0,19,27.115828006120363
EIR,1,1,0,101.0,101.0,24,24.679737643695926
EIR,1,0,0,inf,inf,30,15.48373729148968
EIR,1,0,0,inf,inf,28,15.881979595286058
EIR,1,0,0,inf,inf,33,15.035427177249284
EIR,1,0,0,inf,inf,21,13.244902244567985
EIR,1,0,0,inf,inf,26,18.40546537818257
EIR,1,0,0,inf,inf,23,12.886928129335697
EIR,1,0,0,inf,inf,29,18.54015582065409
EIR,1,0,0,inf,inf,29,12.989903494884308
EIR,1,1,0,99.0,99.0,23,28.035956833522768
EIR,1,1,0,99.0,99.0,23,24.709567996426273
EIR,1,1,0,99.0,99.0,21,30.907127846804784
EIR,1,0,0,inf,inf,39,22.93311343876861
EIR,1,0,0,inf,inf,30,19.874374710017428
EIR,1,1,0,101.0,101.0,29,24.005631530832744
EIR,1,0,0,inf,inf,31,17.750346441643913
EIR,1,0,0,inf,inf,33,16.024446292576574
EIR,1,1,0,98.0,98.0,22,34.130762171507364
EIR,1,0,1,inf,26.0,37,26.0235165510583
EIR,1,0,0,inf,inf,27,21.873606486955538
EIR,1,0,0,inf,inf,32,22.158235394768177
EIR,1,0,0,inf,inf,21,20.997032727266024
EIR,1,0,0,inf,inf,35,17.72120963532334
EIR,1,1,0,96.0,96.0,26,41.139848068340626
EIR,1,1,0,98.0,98.0,19,26.177421778240404
EIR,1,0,0,inf,inf,38,18.481174259405883
EIR,1,0,0,inf,inf,24,14.349926367024993
EIR,1,1,0,97.0,97.0,27,34.13734609710486
EIR,1,1,1,97.0,27.0,23,43.52425161961689
EIR,1,1,0,96.0,96.0,18,26.615733264172405
EIR,1,0,0,inf,inf,33,23.314030131243758
EIR,1,1,0,96.0,96.0,22,27.219911426919793
EIR,1,1,0,96.0,96.0,29,43.68453107684628
EIR,1,1,0,103.0,103.0,30,29.023991447071985
EIR,1,0,0,inf,inf,25,21.227165975797494
EIR,1,0,0,inf,inf,26,21.92543684883551
EIR,1,0,0,inf,inf,36,12.905063075317681
EIR,1,1,0,98.0,98.0,18,23.965100882929125
EIR,1,0,0,inf,inf,37,22.927263921228583
EIR,1,0,0,inf,inf,27,21.72695802396036
EIR,1,1,0,99.0,99.0,18,24.66718107399022
EIR,1,0,0,inf,inf,22,16.871795630731278
EIR,1,0,0,inf,inf,27,18.53140391355487
EIR,1,0,0,inf,inf,38,23.060473454587342
EIR,1,0,0,inf,inf,27,22.95486606220855
EIR,1,0,0,inf,inf,26,17.64372555004113
EIR,1,1,0,97.0,97.0,28,30.241552532313897
EIR,1,0,0,inf,inf,38,21.557145304370195
EIR,1,0,0,inf,inf,27,23.85213142854574
EIR,1,1,0,98.0,98.0,27,41.28032813257704
EIR,1,0,0,inf,inf,24,16.08553817308085
EIR,1,0,0,inf,inf,26,23.798176035779235
EIR,1,1,0,98.0,98.0,18,26.019513806080475
EIR,1,1,0,97.0,97.0,23,24.21071101208153
EIR,1,1,0,97.0,97.0,23,32.81824374333246
EIR,1,0,0,inf,inf,31,15.714640757401094
EIR,1,1,0,96.0,96.0,25,35.48670342441213
EIR,1,0,0,inf,inf,41,21.690986765074534
EIR,1,1,0,96.0,96.0,28,47.88462930570887
EIR,1,1,0,96.0,96.0,20,32.01976350104994
EIR,1,1,0,97.0,97.0,25,45.79709405190804
EIR,1,0,0,inf,inf,33,15.545172300581308
EIR,1,1,0,97.0,97.0,17,29.947742680173345
EIR,1,1,0,95.0,95.0,24,34.74745981707131
EIR,1,0,0,inf,inf,25,20.104965753074136
EIR,1,0,0,inf,inf,31,19.35720984059254
EIR,1,0,0,inf,inf,32,22.784273343981113
EIR,1,0,0,inf,inf,33,22.607898533057863
EIR,1,0,0,inf,inf,28,12.709058541781642
EIR,1,1,0,98.0,98.0,23,32.239222587278284
EIR,1,1,0,99.0,99.0,25,27.587511694993182
EIR,1,1,0,95.0,95.0,28,29.42077657002657
EIR,1,0,0,inf,inf,34,20.286378482142734
EIR,1,1,0,97.0,97.0,21,32.19331062714821
EIR,1,1,0,101.0,101.0,25,24.591913549278587
EIR,1,0,0,inf,inf,27,16.944901899698134
EIR,1,1,0,97.0,97.0,24,27.077915067753533
EIR,1,1,0,96.0,96.0,21,32.73239478099484
EIR,1,0,0,inf,inf,23,17.628606068270596
EIR,1,0,0,inf,inf,29,19.123833733386157
EIR,1,0,0,inf,inf,34,21.09062436970077
EIR,1,1,0,106.0,106.0,22,37.25556080858285
EIR,1,0,0,inf,inf,29,21.285227488762708
EIR,1,0,0,inf,inf,31,18.05335440770157
EIR,1,0,0,inf,inf,32,19.619110334473998
EIR,1,1,0,97.0,97.0,21,28.623302863034123
EIR,1,1,0,105.0,105.0,21,30.62854670080105
EIR,1,0,0,inf,inf,29,21.100229628189606
EIR,1,1,0,97.0,97.0,20,25.477600844316704
EIR,1,1,0,96.0,96.0,18,30.597941417787233
EIR,1,1,0,98.0,98.0,19,28.463389696990586
EIR,1,0,0,inf,inf,22,15.955224826511994
EIR,1,1,1,31.0,26.0,3,30.577125787744563
EIR,1,0,0,inf,inf,24,18.997288423640846
EIR,1,1,0,98.0,98.0,28,30.932294457673876
EIR,1,0,0,inf,inf,37,18.06999330717589
EIR,1,0,0,inf,inf,24,13.78196166685487
EIR,1,0,0,inf,inf,34,18.5806633540956
EIR,1,0,0,inf,inf,28,14.656920886645675
EIR,1,0,0,inf,inf,35,20.536330401335743
EIR,1,0,0,inf,inf,29,22.446132224388545
EIR,1,1,0,105.0,105.0,21,26.5081377186046
EIR,1,0,0,inf,inf,32,20.842265232718596
EIR,1,1,0,95.0,95.0,25,29.696077981054934
EIR,1,0,0,inf,inf,28,17.497084968895845
EIR,1,1,0,98.0,98.0,24,35.627086934541026
EIR,1,0,0,inf,inf,29,21.71116036468276
EIR,1,0,0,inf,inf,21,16.55638641167661
EIR,1,0,0,inf,inf,29,16.81109701677617
EIR,1,1,0,97.0,97.0,23,36.83474862025846
EIR,1,0,0,inf,inf,23,23.243261031168974
EIR,1,1,0,96.0,96.0,29,35.216543979642196
EIR,1,0,0,inf,inf,24,17.658211147615674
EIR,1,0,0,inf,inf,33,20.626996943600396
EIR,1,1,0,99.0,99.0,24,42.532533873308076
EIR,1,1,0,98.0,98.0,24,24.394973496745514
EIR,1,1,0,98.0,98.0,26,24.702944417981527
EIR,1,1,0,97.0,97.0,21,30.88021060748046
EIR,1,1,0,95.0,95.0,25,26.15161705462871
EIR,1,1,0,100.0,100.0,25,28.548750570833175
EIR,1,1,0,98.0,98.0,21,31.561385516127373
EIR,1,0,0,inf,inf,21,14.472167424198343
EIR,1,0,0,inf,inf,28,20.03202396343628
EIR,1,0,0,inf,inf,28,21.067524528084682
EIR,1,1,0,96.0,96.0,25,30.161710657108276
EIR,1,1,0,101.0,101.0,22,25.97658709643896
EIR,1,1,0,97.0,97.0,24,28.62049437915515
EIR,1,1,0,96.0,96.0,25,35.29161114384999
EIR,1,0,0,inf,inf,26,23.231730769142615
EIR,1,0,0,inf,inf,38,20.05429566164538
EIR,1,1,0,99.0,99.0,23,26.217650166632424
EIR,1,0,0,inf,inf,26,18.84257808940476
EIR,1,0,0,inf,inf,25,19.764556360173714
EIR,1,1,0,95.0,95.0,21,30.92444015249799
EIR,1,1,0,99.0,99.0,21,24.29072867270221
EIR,1,0,0,inf,inf,26,21.021538881500458
EIR,1,0,0,inf,inf,30,18.439835918400597
EIR,1,1,0,98.0,98.0,21,28.69500206949388
EIR,1,0,0,inf,inf,31,19.32015863182972
EIR,1,0,0,inf,inf,32,22.81489881826349
EIR,1,0,0,inf,inf,29,21.202761938830037
EIR,1,1,0,98.0,98.0,24,25.009036088018256
EIR,1,1,0,98.0,98.0,22,32.75077410940123
EIR,1,1,0,99.0,99.0,18,31.1966735802476
EIR,1,0,0,inf,inf,21,13.824270680230093
EIR,1,0,0,inf,inf,28,19.993978780547877
EIR,1,1,0,96.0,96.0,22,24.50661573596263
EIR,1,1,0,98.0,98.0,25,38.41940346601874
EIR,1,1,0,96.0,96.0,16,42.14177219549991
EIR,1,0,0,inf,inf,30,19.069823467423866
EIR,1,0,0,inf,inf,26,22.178202515914556
EIR,1,0,0,inf,inf,24,17.242512385489384
EIR,1,0,0,inf,inf,31,15.014110945133014
EIR,1,1,0,97.0,97.0,18,36.144407966396074
EIR,1,1,0,97.0,97.0,25,35.867192828672145
EIR,1,1,0,96.0,96.0,22,27.946232742161566
EIR,1,0,0,inf,inf,34,18.864090170298063
EIR,1,1,0,96.0,96.0,23,25.640342338426734
EIR,1,0,0,inf,inf,27,19.05872088061851
EIR,1,0,0,inf,inf,28,14.865801389137935
EIR,1,0,0,inf,inf,23,20.899312301742555
EIR,1,0,0,inf,inf,28,16.94441216263913
EIR,1,1,0,110.0,110.0,22,24.96703192525312
EIR,1,1,0,101.0,101.0,22,30.151791714312516
EIR,1,1,0,97.0,97.0,25,28.613368412031136
EIR,1,1,0,95.0,95.0,23,30.29849992879737
EIR,1,0,0,inf,inf,23,22.824950906311912
EIR,1,0,0,inf,inf,29,18.39740758806737
EIR,1,1,0,97.0,97.0,22,26.25406422885656
EIR,1,1,0,96.0,96.0,25,35.83073971558725
EIR,1,0,0,inf,inf,30,19.92345761030905
EIR,1,1,0,97.0,97.0,25,40.143191942932546
EIR,1,0,0,inf,inf,28,21.683332536415644
EIR,1,0,0,inf,inf,15,16.579629607327938
EIR,1,1,1,96.0,26.0,24,40.99121939101227
EIR,1,0,0,inf,inf,43,21.71448731314966
EIR,1,0,0,inf,inf,29,22.68147804558795
EIR,1,0,0,inf,inf,24,22.68323170808814
EIR,1,0,0,inf,inf,26,14.256718975872438
EIR,1,1,0,95.0,95.0,20,27.28302034291532
EIR,1,1,0,97.0,97.0,25,24.739080689400865
EIR,1,0,0,inf,inf,27,20.953261249392778
EIR,1,1,0,96.0,96.0,18,36.671076250276165
EIR,1,1,0,97.0,97.0,24,43.18635487881164
EIR,1,0,0,inf,inf,28,14.405084328713443
EIR,1,0,0,inf,inf,19,17.40480434392066
EIR,1,1,0,104.0,104.0,21,33.03176825115824
EIR,1,1,0,97.0,97.0,23,29.296176518737063
EIR,1,1,0,98.0,98.0,25,23.98632549819631
EIR,1,0,0,inf,inf,28,23.788491256328044
EIR,1,0,0,inf,inf,29,23.185973028317328
EIR,1,0,0,inf,inf,33,17.684127169070027
EIR,1,1,0,98.0,98.0,18,28.70915123977734
EIR,1,1,0,96.0,96.0,26,37.70535837596506
EIR,1,0,0,inf,inf,30,20.31711191241552
EIR,1,0,0,inf,inf,27,22.556498580334964
EIR,1,1,0,97.0,97.0,25,30.356494759548948
EIR,1,0,0,inf,inf,18,21.99181777133557
EIR,1,1,0,100.0,100.0,20,27.065009395316544
EIR,1,0,0,inf,inf,31,18.199542662287126
EIR,1,1,0,96.0,96.0,21,32.068095740905775
EIR,1,1,0,96.0,96.0,29,26.242446175367846
EIR,1,1,0,96.0,96.0,27,28.75952004083185
EIR,1,1,0,96.0,96.0,25,41.46554155784479
EIR,1,0,0,inf,inf,24,19.970982162174618
EIR,1,0,0,inf,inf,27,18.67023033391881
EIR,1,0,0,inf,inf,37,21.75957286251427
EIR,1,0,0,inf,inf,33,11.895907366566469
EIR,1,0,0,inf,inf,33,20.17362252914275
EIR,1,1,0,97.0,97.0,26,37.02020449507627
EIR,1,1,0,97.0,97.0,24,28.103250836477677
EIR,1,1,0,103.0,103.0,23,25.768380898335273
EIR,1,1,0,100.0,100.0,24,29.500789099473963
EIR,1,1,0,102.0,102.0,17,24.45394244422304
EIR,1,0,0,inf,inf,40,21.630455639843525
EIR,1,0,0,inf,inf,25,20.717384358147363
EIR,1,1,0,98.0,98.0,21,23.937421011917095
EIR,1,0,0,inf,inf,22,18.60665051305759
EIR,1,0,0,inf,inf,27,20.72946867776121
EIR,1,1,0,107.0,107.0,15,25.255127075599145
EIR,1,0,0,inf,inf,28,23.315640133810827
EIR,1,1,0,97.0,97.0,22,26.714032518430166
EIR,1,0,0,inf,inf,36,22.36619808731649
EIR,1,0,0,inf,inf,32,19.21681877243402
EIR,1,1,0,99.0,99.0,24,27.294473081589636
EIR,1,0,0,inf,inf,21,11.536390809267777
EIR,1,0,0,inf,inf,32,20.60991003859652
EIR,1,1,0,96.0,96.0,19,33.70239886882165
EIR,1,0,0,inf,inf,30,22.31790203227788
EIR,1,1,0,98.0,98.0,25,26.658208838228983
EIR,1,0,0,inf,inf,33,23.12938669702988
EIR,1,0,0,inf,inf,31,19.822180244276282
EIR,1,0,0,inf,inf,30,17.335174060398906
EIR,1,1,0,96.0,96.0,21,30.508439663202896
EIR,1,1,1,95.0,27.0,29,42.885644861741866
EIR,1,0,0,inf,inf,30,21.030153223365122
EIR,1,0,0,inf,inf,32,22.393537179703813
EIR,1,1,0,96.0,96.0,18,30.515770868047483
EIR,1,0,0,inf,inf,27,18.8002102958744
EIR,1,0,0,inf,inf,39,18.840416071220453
EIR,1,1,0,98.0,98.0,27,35.272546627126026
